"order_detail_id","category_id","product_id","order_qty","order_price","order_status","order_datetime","user_id","payment_method"
2928,6,4154,4,1027.44,"Delivered","2023-02-07 20:30:25.982585",369181,"Credit Card"
9651,1,1306,2,928.44,"Delivered","2023-03-28 20:44:42.883067",369759,"PayPal"
3069,3,6259,2,997.62,"Delivered","2023-11-20 15:44:02.361568",372855,"Credit Card"
3572,3,3784,10,3917.7,"Shipped","2023-12-19 13:23:17.57752",372855,"Debit Card"
6929,3,9443,8,2554,"Delivered","2023-11-26 09:05:36.038451",372855,"Credit Card"
3856,1,4508,3,967.68,"Delivered","2023-05-30 15:40:20.53843",374978,"Debit Card"
6103,1,3795,10,2457.6,"Delivered","2023-08-09 16:56:53.285234",374978,"Debit Card"
5515,4,8898,9,477,"Delivered","2023-02-28 05:08:03.862889",376735,"PayPal"
9026,5,8269,2,418.48,"Delivered","2023-07-26 07:13:02.200049",376994,"Debit Card"
3159,5,4735,3,999.24,"Delivered","2023-05-24 18:01:25.824841",376994,"Credit Card"
7036,5,6559,5,2035.1,"Delivered","2023-06-20 12:47:01.832129",376994,"PayPal"
8370,6,5787,7,1998.29,"Delivered","2023-06-11 11:34:12.510747",377121,"Debit Card"
1901,4,2624,1,233.06,"Delivered","2023-03-12 14:51:44.108865",378221,"PayPal"
4730,4,1028,2,116.8,"Delivered","2023-05-02 03:34:17.75287",378221,"Debit Card"
4081,4,3885,3,1247.25,"Delivered","2023-04-08 09:53:34.716621",378221,"PayPal"
8374,6,2273,7,1503.6,"Delivered","2023-03-17 10:05:51.471627",378441,"PayPal"
5397,6,3576,7,1954.12,"Delivered","2023-12-01 18:16:45.119352",378441,"Debit Card"
5833,6,4857,4,1063.76,"Delivered","2023-04-21 15:36:25.36296",378441,"Debit Card"
1453,3,5988,10,4864.9,"Delivered","2023-04-26 21:02:23.002121",380306,"Debit Card"
2355,3,7239,9,2013.39,"Delivered","2023-05-13 04:23:22.630681",380306,"Credit Card"
3827,3,2653,10,548.2,"Delivered","2023-05-02 23:02:29.819679",380306,"Debit Card"
4011,6,3580,4,666.4,"Delivered","2023-10-22 14:34:24.294751",380474,"Credit Card"
1635,6,2587,2,755.52,"Delivered","2023-02-07 09:15:54.244794",380474,"Credit Card"
3302,4,8362,6,1850.28,"Delivered","2023-07-02 08:45:07.635257",380587,"PayPal"
3420,4,7310,3,216.57,"Delivered","2023-08-12 10:05:20.811483",380587,"Debit Card"
3287,3,6143,2,75.86,"Delivered","2023-03-08 17:08:24.407215",381312,"PayPal"
5526,3,2795,7,3328.57,"Delivered","2023-05-17 22:51:01.389095",381312,"Credit Card"
6611,3,8356,6,1939.68,"Delivered","2023-03-05 22:45:17.582269",381312,"Credit Card"
7178,4,5905,7,790.65,"Delivered","2023-02-21 02:03:56.596839",381687,"PayPal"
7552,3,6602,7,178.5,"Delivered","2023-07-10 02:45:14.29203",381730,"PayPal"
2751,3,8061,2,536.28,"Delivered","2023-05-07 18:08:04.035154",381730,"PayPal"
8730,1,7941,9,2403.63,"Delivered","2023-01-19 12:39:27.113896",382371,"PayPal"
4554,1,6541,2,329.14,"Delivered","2023-04-03 11:17:05.717041",382371,"Credit Card"
4748,1,2787,4,556.24,"Delivered","2023-05-16 04:15:44.136728",382371,"PayPal"
9271,3,2859,5,2480.75,"Delivered","2023-07-25 05:23:00.503127",383067,"Credit Card"
9576,3,6264,2,848.44,"Delivered","2023-06-26 03:53:13.978612",383067,"Debit Card"
6944,4,2795,10,2356.6,"Delivered","2023-09-01 01:49:22.634692",383415,"PayPal"
6806,2,8299,1,177.39,"Delivered","2023-11-21 01:33:56.318774",383637,"Debit Card"
3717,6,2236,2,542.3,"Delivered","2023-02-09 19:14:20.110429",384446,"Debit Card"
4666,6,5181,1,144.06,"Delivered","2023-10-06 17:55:05.661102",384446,"Credit Card"
4516,6,1645,1,461.9,"Delivered","2023-02-11 22:34:50.451613",384446,"Credit Card"
2637,2,4791,6,1829.22,"Delivered","2023-07-10 07:03:33.746765",384640,"PayPal"
2635,3,3201,1,129.51,"Delivered","2023-11-02 12:05:09.091665",386580,"PayPal"
4912,2,3686,9,1608.93,"Delivered","2023-11-14 13:17:08.818748",386618,"Credit Card"
7329,2,9827,10,416.1,"Delivered","2023-10-15 14:22:08.850621",386618,"Credit Card"
7931,2,6730,9,1961.1,"Delivered","2023-11-13 16:21:06.318767",386618,"PayPal"
6400,3,8823,2,131.38,"Delivered","2023-03-22 10:35:09.222704",387118,"Credit Card"
7544,3,4820,7,1054.62,"Delivered","2023-11-03 05:05:05.807287",387118,"Credit Card"
1139,3,5514,10,3742.2,"Delivered","2023-02-04 02:28:13.100788",387118,"Debit Card"
4629,3,6678,1,439.98,"Delivered","2023-02-23 21:20:38.710682",388026,"Debit Card"
8044,2,1449,4,151.4,"Delivered","2023-05-29 11:23:21.850185",388245,"Credit Card"
7973,3,3411,5,1626.35,"Delivered","2023-07-20 09:17:18.995169",389891,"Debit Card"
9439,3,9617,8,2040.64,"Delivered","2023-03-04 05:13:58.516407",389891,"Credit Card"
2495,4,9789,1,284.16,"Delivered","2023-06-08 07:35:42.104401",391381,"Debit Card"
7759,4,3735,5,629.55,"Delivered","2023-09-22 01:39:52.242251",391381,"Debit Card"
1636,4,5609,4,191.16,"Delivered","2023-02-07 05:26:23.238056",391381,"PayPal"
5176,3,5850,10,1367.2,"Delivered","2023-01-29 23:00:04.981922",391648,"PayPal"
5240,4,8231,4,1974.48,"Delivered","2023-09-21 07:38:21.509692",391965,"Debit Card"
9410,4,7807,2,240.26,"Delivered","2023-05-05 16:35:40.403464",391965,"Credit Card"
7276,6,4221,2,543.58,"Delivered","2023-10-30 19:28:54.209409",392607,"Credit Card"
2611,4,8766,6,190.92,"Delivered","2023-07-20 15:50:04.072581",393033,"PayPal"
9846,4,6007,9,2092.14,"Delivered","2023-05-13 01:38:46.445666",393033,"Debit Card"
1388,4,9479,8,2509.04,"Delivered","2023-08-27 11:16:20.72505",393033,"Credit Card"
8713,5,9891,2,87.98,"Delivered","2023-09-01 12:04:22.089546",394963,"Debit Card"
1119,5,8583,5,1514.2,"Delivered","2023-07-26 22:36:31.849575",394963,"PayPal"
9523,6,2479,10,2944.1,"Delivered","2023-10-14 21:59:46.509575",395638,"Credit Card"
7967,6,5026,1,75.22,"Delivered","2023-03-27 08:45:34.64537",395638,"PayPal"
5559,6,5561,5,2423.35,"Delivered","2023-10-06 23:09:04.945398",395855,"Credit Card"
5350,2,8295,9,2388.96,"Delivered","2023-07-20 20:46:22.410269",397153,"PayPal"
4672,4,8729,10,2764.9,"Delivered","2023-03-25 16:39:13.319751",397421,"PayPal"
2501,4,2515,8,3838.8,"Delivered","2023-06-19 03:34:42.110976",397421,"Debit Card"
3960,2,6808,2,527.32,"Delivered","2023-10-01 09:51:44.448219",398222,"Debit Card"
3556,2,6747,10,2696.4,"Delivered","2023-03-23 08:20:31.139141",398222,"PayPal"
9285,2,2353,8,1224.96,"Delivered","2023-02-16 19:13:40.477934",399041,"PayPal"
3482,2,9342,2,236.08,"Delivered","2023-05-18 17:02:57.510658",399041,"Credit Card"
2005,2,3643,1,274.7,"Delivered","2023-05-09 11:15:29.022293",399041,"Credit Card"
6700,3,8177,5,637.6,"Delivered","2023-02-26 16:48:53.672346",400122,"PayPal"
6100,3,3496,5,1021.8,"Delivered","2023-09-08 11:54:50.08766",400122,"Debit Card"
3354,2,1773,2,352.88,"Delivered","2023-03-27 05:27:26.199574",401459,"Credit Card"
5021,4,7013,2,579.98,"Delivered","2023-04-25 20:31:51.674054",401697,"Debit Card"
5202,4,8669,1,173.85,"Delivered","2023-02-16 22:31:57.968018",401697,"Credit Card"
4252,3,1070,9,3778.56,"Delivered","2023-07-04 16:00:50.326569",404596,"Debit Card"
3623,3,6106,1,174.09,"Delivered","2023-07-16 12:38:48.579363",404596,"Credit Card"
7795,3,3290,1,335.44,"Delivered","2023-11-20 03:14:30.538831",404596,"Credit Card"
8657,2,1218,9,3780.81,"Delivered","2023-05-24 08:44:27.35698",404880,"Credit Card"
1387,3,9151,8,2128.96,"Delivered","2023-12-04 11:11:05.245208",405369,"Debit Card"
9059,3,5086,4,720.36,"Delivered","2023-07-09 23:35:19.055347",405369,"PayPal"
2016,3,2312,4,589.48,"Delivered","2023-08-22 00:57:35.695438",405369,"PayPal"
3402,2,3533,3,38.82,"Delivered","2023-04-13 03:36:06.470325",406909,"Debit Card"
7644,2,4426,8,3820.88,"Delivered","2023-04-27 08:54:41.737594",406909,"Credit Card"
2426,3,1412,8,3249.52,"Delivered","2023-08-13 20:25:48.19572",408551,"Credit Card"
5282,3,6878,7,2907.52,"Delivered","2023-03-31 07:42:54.838163",408551,"PayPal"
1904,3,5687,6,1786.32,"Delivered","2023-01-12 05:21:49.977418",408551,"PayPal"
7080,3,9460,10,4776.9,"Delivered","2023-08-08 21:07:23.802904",410419,"Credit Card"
7389,3,6283,1,410.63,"Delivered","2023-07-29 22:19:42.566656",410419,"Credit Card"
6168,2,9861,2,923.24,"Delivered","2023-12-09 13:17:36.706908",410832,"PayPal"
5840,2,2738,2,513.6,"Delivered","2023-11-23 02:29:46.37576",410832,"Credit Card"
4684,3,4189,6,251.88,"Delivered","2023-05-21 13:10:16.125311",411175,"PayPal"
6018,3,8688,7,2415.28,"Processing","2023-12-14 07:03:10.696035",411175,"PayPal"
8271,4,9163,7,1501.92,"Delivered","2023-06-08 22:33:36.744187",411219,"Credit Card"
8176,5,9000,2,814.16,"Delivered","2023-03-28 08:04:27.371647",412291,"Credit Card"
4388,5,9344,8,2537.44,"Delivered","2023-11-05 22:35:23.140512",412291,"Debit Card"
7231,2,8530,6,2928.54,"Delivered","2023-08-13 20:47:34.515289",413137,"Debit Card"
7402,2,6628,5,1093.5,"Delivered","2023-02-15 12:50:16.0559",413137,"Credit Card"
1140,2,6916,7,1136.38,"Delivered","2023-02-08 20:17:00.557343",413137,"PayPal"
5862,4,2552,7,2674.14,"Delivered","2023-08-15 16:55:17.090383",413338,"PayPal"
4160,4,4139,9,2911.32,"Delivered","2023-09-06 04:04:08.362067",413338,"Debit Card"
2099,4,2670,6,324.9,"Delivered","2023-10-13 07:32:53.122738",413338,"Credit Card"
9376,2,1376,9,1250.46,"Delivered","2023-03-16 18:05:40.186849",414955,"Debit Card"
2314,3,7284,5,216.65,"Delivered","2023-05-16 17:57:25.821315",415615,"Debit Card"
5513,3,6078,7,1205.12,"Delivered","2023-04-10 05:39:47.67799",415615,"Credit Card"
3493,3,6725,2,724.18,"Delivered","2023-11-14 17:00:35.092923",415615,"Debit Card"
5725,6,4431,10,940.6,"Delivered","2023-09-12 06:43:55.480173",415972,"Credit Card"
3628,6,8245,3,524.46,"Delivered","2023-04-09 08:17:01.04006",415972,"Credit Card"
4351,6,3294,6,2725.44,"Delivered","2023-08-16 10:12:50.095347",415972,"Credit Card"
6298,3,4658,4,1745.12,"Delivered","2023-01-18 02:45:50.954153",416025,"Credit Card"
7779,3,2524,8,1573.36,"Delivered","2023-05-31 13:54:53.487333",416025,"Debit Card"
3837,3,6859,9,4421.25,"Delivered","2023-12-02 14:42:37.758298",416025,"PayPal"
1096,3,9787,8,2343.84,"Delivered","2023-07-13 06:14:43.464168",416260,"PayPal"
1581,4,2830,7,877.94,"Delivered","2023-11-04 16:19:15.088833",418649,"Credit Card"
5710,3,3221,8,735.92,"Delivered","2023-11-25 15:26:52.189968",418755,"PayPal"
6493,6,2379,7,606.69,"Delivered","2023-10-30 06:03:30.983205",420284,"Credit Card"
5257,6,1051,4,305.48,"Delivered","2023-09-03 14:50:58.233999",420284,"PayPal"
2805,2,9157,9,1901.34,"Delivered","2023-09-08 21:05:24.648772",420424,"PayPal"
1185,2,5668,5,1864.8,"Delivered","2023-09-28 06:43:59.245109",421259,"PayPal"
3229,2,4053,8,3101.84,"Delivered","2023-08-04 05:26:07.159286",421983,"PayPal"
4894,3,8278,6,2669.64,"Delivered","2023-06-18 09:20:23.73957",422379,"Debit Card"
9954,3,7549,3,1363.02,"Delivered","2023-03-08 23:06:31.599137",422379,"PayPal"
2217,3,5035,1,350.48,"Delivered","2023-02-05 22:20:26.698744",422379,"Debit Card"
1232,3,6273,5,565.8,"Delivered","2023-05-03 13:48:58.80533",423902,"Debit Card"
2351,3,4709,2,600.94,"Delivered","2023-10-24 17:29:51.420673",423902,"Credit Card"
7996,2,6901,3,277.23,"Delivered","2023-08-08 06:28:02.998918",426831,"PayPal"
8864,2,2600,10,3513.3,"Delivered","2023-05-17 13:48:34.802804",426857,"Credit Card"
6291,2,6496,4,646.56,"Delivered","2023-07-11 01:36:32.46486",426857,"Debit Card"
2769,4,1345,2,742.56,"Delivered","2023-08-28 00:00:41.8355",427029,"Credit Card"
5430,4,6617,4,1610.8,"Delivered","2023-04-27 12:11:38.843926",427029,"Credit Card"
8629,4,7516,5,363.15,"Delivered","2023-05-05 08:13:02.560041",427029,"Credit Card"
7106,3,3681,2,660.94,"Delivered","2023-05-15 16:55:45.388158",427317,"PayPal"
2663,3,4339,9,2349.81,"Delivered","2023-07-07 14:51:07.602083",427317,"Debit Card"
9384,1,7987,7,265.44,"Delivered","2023-02-04 15:56:14.788816",427947,"PayPal"
3233,1,1574,9,3700.08,"Delivered","2023-02-19 22:08:35.035616",427947,"Debit Card"
4018,3,6935,3,1282.38,"Delivered","2023-10-06 11:05:16.347885",429364,"Debit Card"
4584,3,4140,6,1501.02,"Delivered","2023-02-26 15:55:49.783118",429364,"PayPal"
8479,3,2541,5,544.9,"Delivered","2023-06-30 21:51:15.701925",429364,"PayPal"
7731,4,7397,8,467.12,"Delivered","2023-10-24 01:53:23.474222",429895,"Credit Card"
4417,5,2431,9,798.03,"Delivered","2023-07-28 16:50:50.275777",430001,"Credit Card"
1215,5,2464,9,2417.04,"Delivered","2023-06-28 19:30:14.837578",430001,"PayPal"
4720,3,6023,10,4910.5,"Delivered","2023-12-02 21:37:04.71153",430648,"Debit Card"
9388,3,7271,9,4345.2,"Delivered","2023-11-16 16:27:25.930387",430648,"Credit Card"
4698,2,3260,1,29.25,"Delivered","2023-05-29 03:51:22.657309",430896,"Credit Card"
1036,2,3892,8,1377.84,"Delivered","2023-05-24 02:58:26.510223",430896,"Credit Card"
2902,2,9057,5,2450.5,"Delivered","2023-07-02 23:55:36.142932",430896,"Credit Card"
9766,3,8189,2,182.78,"Delivered","2023-02-10 23:35:03.903508",432305,"Credit Card"
5898,4,7515,6,2513.46,"Delivered","2023-10-06 23:00:35.155164",432834,"Debit Card"
1272,4,6395,3,781.86,"Delivered","2023-08-25 15:47:52.443161",432834,"PayPal"
3673,4,2545,10,2231.9,"Delivered","2023-04-27 16:41:00.831137",432834,"Debit Card"
1566,5,2504,1,74.94,"Delivered","2023-06-07 05:03:01.800516",433366,"PayPal"
4634,5,9034,2,375.98,"Delivered","2023-05-24 21:09:43.606933",433366,"Credit Card"
5194,5,6538,5,2236.55,"Delivered","2023-03-18 16:56:58.743624",433366,"Credit Card"
4604,3,5232,5,353.55,"Delivered","2023-09-24 03:05:04.147616",433666,"Credit Card"
7096,3,8368,3,1265.34,"Shipped","2023-12-18 20:35:20.600742",433666,"Credit Card"
2582,1,1935,6,1198.26,"Delivered","2023-11-09 04:49:24.446068",434147,"Debit Card"
8443,1,6683,9,114.3,"Delivered","2023-06-24 18:17:53.761547",434147,"Credit Card"
2871,2,9867,4,660.28,"Delivered","2023-09-01 20:37:10.691072",434989,"PayPal"
3237,2,9876,7,270.55,"Delivered","2023-10-10 08:18:07.746316",434989,"Credit Card"
3952,3,5350,1,435.71,"Delivered","2023-06-08 23:12:49.070193",436067,"Credit Card"
1191,3,4359,1,147,"Delivered","2023-08-18 08:49:18.496902",436067,"Credit Card"
7377,6,1458,6,439.02,"Delivered","2023-11-21 14:55:02.895878",436339,"Debit Card"
8183,4,2841,7,1906.87,"Delivered","2023-07-23 20:17:11.42733",438448,"Debit Card"
7237,4,9791,8,408.32,"Delivered","2023-02-17 07:20:03.011164",438448,"Credit Card"
1598,3,7221,6,939.66,"Delivered","2023-09-11 19:13:44.675498",441527,"PayPal"
8910,3,3156,10,3809.8,"Delivered","2023-08-16 15:55:09.6393",441527,"Debit Card"
2510,3,4665,2,602.34,"Delivered","2023-06-06 11:57:47.280462",441717,"PayPal"
1475,3,9004,2,502.18,"Delivered","2023-05-01 04:06:38.040958",442048,"Debit Card"
4169,3,8517,8,1218.64,"Delivered","2023-05-28 06:12:39.179789",442184,"PayPal"
8286,6,5733,8,2492.88,"Delivered","2023-09-21 17:19:39.054893",442255,"Debit Card"
4013,6,7455,4,1098.16,"Delivered","2023-06-02 03:07:12.911633",442255,"Debit Card"
5163,4,6983,6,1770.78,"Delivered","2023-08-01 20:58:54.835799",442761,"Credit Card"
5175,4,1732,1,397.13,"Delivered","2023-10-25 05:50:50.773488",442761,"Credit Card"
2350,3,7071,1,38.31,"Delivered","2023-01-14 10:50:19.79443",442772,"PayPal"
8280,3,9819,2,322.52,"Delivered","2023-01-11 12:58:24.296945",442772,"Credit Card"
7458,3,8514,7,2483.74,"Delivered","2023-07-16 12:07:47.231664",442772,"Debit Card"
2245,3,5485,5,1270.15,"Delivered","2023-07-10 06:08:32.471129",443254,"Debit Card"
9006,2,1201,3,83.19,"Delivered","2023-04-26 07:50:25.358511",443949,"Credit Card"
3680,2,1313,2,223.94,"Delivered","2023-10-14 07:15:12.467538",443949,"Credit Card"
1408,2,9835,7,668.15,"Delivered","2023-10-04 10:04:49.113606",445092,"Credit Card"
8807,2,4556,8,2722.88,"Delivered","2023-04-23 21:58:04.772207",445092,"Debit Card"
2009,2,6178,10,1356.2,"Delivered","2023-02-03 03:28:52.394747",445092,"Credit Card"
6244,2,5942,7,215.6,"Delivered","2023-08-27 04:04:13.227983",447471,"Credit Card"
2201,2,1271,4,1841.48,"Delivered","2023-05-31 18:09:47.355696",447471,"PayPal"
4472,2,8125,2,564.08,"Delivered","2023-07-07 00:28:24.225478",447471,"Debit Card"
3063,3,2730,2,195.88,"Delivered","2023-10-21 04:21:57.830296",448192,"PayPal"
1248,3,2124,5,858.8,"Delivered","2023-02-28 15:47:24.576967",448192,"Debit Card"
3174,3,2220,3,588.06,"Delivered","2023-05-29 09:54:21.549801",448192,"Credit Card"
1496,5,7587,7,860.86,"Delivered","2023-10-27 05:01:37.397111",449598,"Credit Card"
1894,3,5317,7,1522.08,"Delivered","2023-06-29 12:14:18.942072",450355,"Debit Card"
5766,3,4634,6,2396.16,"Delivered","2023-03-23 19:02:41.535823",450981,"Credit Card"
2022,3,9903,4,1159.4,"Delivered","2023-09-27 12:09:26.233863",450981,"Debit Card"
2374,3,3159,10,211.9,"Delivered","2023-11-13 11:51:32.437515",451980,"PayPal"
6146,3,8882,1,352.98,"Delivered","2023-09-27 03:17:01.721676",451980,"Debit Card"
4521,3,8546,2,562.88,"Delivered","2023-04-08 04:28:18.785743",451980,"Credit Card"
3622,6,4097,1,185.81,"Delivered","2023-09-09 01:30:14.49451",452323,"Debit Card"
1090,3,4255,4,767.72,"Delivered","2023-02-03 20:05:40.488973",452814,"Debit Card"
9121,3,9161,6,1986.96,"Delivered","2023-10-01 21:54:51.708317",452814,"Debit Card"
8091,5,6434,8,2737.6,"Delivered","2023-01-31 03:23:48.237073",453701,"Credit Card"
7339,5,2369,5,805,"Delivered","2023-02-28 15:54:57.017603",453701,"Credit Card"
5871,5,5681,10,4844.7,"Delivered","2023-07-11 07:18:12.175596",453701,"Credit Card"
8051,5,6527,7,2281.72,"Delivered","2023-10-02 07:55:51.484725",456825,"PayPal"
9525,5,8671,6,776.04,"Delivered","2023-03-30 15:15:24.059884",456825,"Debit Card"
7935,5,8443,8,1343.84,"Delivered","2023-05-23 09:44:12.513394",456825,"Debit Card"
7290,2,7445,7,3104.64,"Delivered","2023-07-17 22:02:32.716559",456918,"Debit Card"
4701,2,5846,2,544.28,"Delivered","2023-02-10 18:15:09.020215",456918,"Debit Card"
9820,3,1670,8,179.68,"Delivered","2023-09-29 07:00:49.864572",456958,"PayPal"
6712,2,3897,9,2012.94,"Delivered","2023-07-10 06:22:50.289852",457575,"PayPal"
4372,3,3866,7,1619.94,"Delivered","2023-04-24 16:04:57.650676",457761,"Debit Card"
6915,3,7830,9,3209.67,"Delivered","2023-03-20 08:04:12.355555",457761,"Debit Card"
8803,6,3315,3,723.69,"Delivered","2023-07-12 05:00:40.242965",457897,"Credit Card"
4425,6,9959,3,408,"Delivered","2023-01-21 21:45:22.500502",457897,"Debit Card"
8737,6,2823,2,390.38,"Delivered","2023-02-11 14:33:51.876983",457897,"Credit Card"
9730,3,5561,3,757.26,"Delivered","2023-02-08 07:30:31.409687",458995,"PayPal"
1376,3,1715,5,997.6,"Delivered","2023-02-25 23:40:10.861167",458995,"PayPal"
4008,3,1983,3,1453.92,"Delivered","2023-02-25 02:44:55.480746",460551,"Credit Card"
6710,3,8864,1,401.87,"Delivered","2023-02-08 06:58:38.197775",460551,"Credit Card"
8253,3,4861,6,1396.2,"Delivered","2023-08-11 07:22:44.050443",462251,"PayPal"
2884,3,8838,7,2589.44,"Delivered","2023-05-17 00:47:48.908438",462251,"Credit Card"
5447,3,9332,5,1708.7,"Delivered","2023-03-16 14:41:42.613597",462251,"PayPal"
1686,5,6566,9,3679.38,"Delivered","2023-04-02 11:17:29.518239",464056,"PayPal"
6702,5,8468,3,871.11,"Delivered","2023-04-29 14:00:52.940261",464056,"PayPal"
6742,4,9483,2,769.3,"Delivered","2023-07-16 06:26:58.390256",464604,"PayPal"
7464,5,5617,2,249.12,"Delivered","2023-07-13 06:08:08.318212",466165,"Credit Card"
7691,5,7252,2,509.04,"Delivered","2023-05-27 13:46:00.665922",466165,"Credit Card"
7336,3,9343,9,4175.82,"Delivered","2023-05-13 21:35:38.76965",467424,"Debit Card"
3692,3,5765,5,2373.55,"Delivered","2023-07-08 08:43:52.075055",467424,"Debit Card"
3537,3,8260,10,4623.7,"Delivered","2023-04-17 20:18:45.854217",467424,"Credit Card"
1514,6,3494,10,2053.1,"Delivered","2023-02-05 12:18:41.143708",468203,"Credit Card"
6569,3,5074,1,124.34,"Delivered","2023-03-02 05:15:29.426435",469679,"Credit Card"
5186,3,1093,3,1284.81,"Delivered","2023-05-31 07:19:53.772711",470109,"Debit Card"
7479,3,3784,5,620.35,"Delivered","2023-04-10 21:16:16.193216",470109,"Debit Card"
4852,3,1767,9,839.61,"Delivered","2023-10-27 16:34:56.312655",470109,"Debit Card"
1481,3,2723,4,1968.96,"Delivered","2023-02-18 06:46:05.552853",470545,"Credit Card"
2779,3,4738,5,1613.7,"Delivered","2023-04-05 16:01:36.649191",470545,"Debit Card"
5101,3,7429,9,2051.55,"Delivered","2023-08-04 00:14:05.509878",470661,"Debit Card"
7883,3,9346,3,589.08,"Delivered","2023-02-09 04:05:20.296057",470661,"Credit Card"
7778,3,6818,7,1506.89,"Delivered","2023-07-16 15:00:48.244156",470661,"Debit Card"
7359,3,4744,3,1117.47,"Delivered","2023-09-12 16:22:12.827801",470726,"Credit Card"
2890,3,5825,1,433.65,"Delivered","2023-09-10 00:00:57.648812",470726,"Debit Card"
8676,4,7772,3,228.6,"Delivered","2023-04-14 10:33:11.905779",470912,"Credit Card"
1062,4,4123,7,498.4,"Delivered","2023-07-21 13:00:03.2398",470912,"Credit Card"
9171,4,2724,9,3777.57,"Delivered","2023-09-29 22:00:01.077953",470912,"PayPal"
5177,3,1749,10,4488.1,"Delivered","2023-03-26 12:41:26.04928",473897,"Credit Card"
4812,3,1367,1,120.19,"Delivered","2023-05-12 09:01:04.365131",473897,"Debit Card"
1319,3,1292,4,1594.84,"Delivered","2023-10-27 09:59:33.540384",473897,"Debit Card"
1120,4,9380,5,286,"Delivered","2023-09-13 16:57:35.878647",475593,"PayPal"
6040,2,4222,1,464.78,"Delivered","2023-07-31 23:51:57.237903",478725,"Credit Card"
4588,2,1452,6,513.3,"Delivered","2023-06-15 21:11:11.204768",479815,"PayPal"
6080,2,6954,9,629.82,"Delivered","2023-06-06 20:12:28.758736",479815,"Debit Card"
3418,2,6240,5,1461.65,"Delivered","2023-06-26 20:01:19.176731",479815,"PayPal"
9109,4,4988,7,3220.42,"Delivered","2023-10-09 10:14:31.413727",483485,"Credit Card"
9617,4,1697,8,1918.72,"Delivered","2023-05-10 18:16:29.420101",484136,"PayPal"
6654,4,8031,1,338.89,"Delivered","2023-07-26 10:24:15.129531",484136,"PayPal"
4735,2,9890,1,246.8,"Delivered","2023-05-25 19:22:50.809369",485600,"Credit Card"
8814,2,4673,4,1584.36,"Delivered","2023-06-06 08:56:15.368388",485600,"Credit Card"
3331,3,1114,2,935.42,"Delivered","2023-11-06 12:21:18.79065",486028,"Debit Card"
4628,6,4403,4,1727,"Delivered","2023-11-07 00:43:18.733601",487689,"PayPal"
1975,6,7312,7,484.75,"Delivered","2023-04-16 14:02:55.561644",487689,"Credit Card"
6499,6,2657,7,2249.59,"Delivered","2023-01-22 11:08:00.188638",487689,"PayPal"
1105,2,8190,4,1493.2,"Delivered","2023-01-29 03:39:32.701755",488553,"PayPal"
8740,4,4084,10,1858.8,"Delivered","2023-06-26 12:45:07.70026",489176,"Debit Card"
9965,4,6594,2,178.74,"Delivered","2023-08-04 14:41:42.682878",489176,"Credit Card"
5575,4,1917,9,349.92,"Delivered","2023-09-22 10:18:08.65419",489543,"PayPal"
8691,3,2651,8,3537.52,"Delivered","2023-10-22 23:00:40.580723",489767,"Credit Card"
3986,3,3762,1,175.01,"Delivered","2023-06-27 20:12:20.706477",490269,"Debit Card"
9038,3,8027,3,1107.6,"Delivered","2023-02-16 00:08:49.957978",490269,"PayPal"
7601,4,4991,5,1413.45,"Delivered","2023-11-04 21:07:51.216756",491780,"Debit Card"
8503,4,8434,8,3835.84,"Delivered","2023-05-10 02:58:58.013613",491780,"Credit Card"
1579,3,5309,1,198.78,"Delivered","2023-08-02 16:53:07.300985",491904,"Debit Card"
7240,3,3773,3,562.29,"Delivered","2023-07-08 04:21:51.705807",491904,"Credit Card"
3027,3,6144,8,1761.2,"Delivered","2023-06-13 09:42:04.797048",491974,"Debit Card"
7084,1,8400,8,2208.48,"Delivered","2023-12-04 05:12:42.614827",492358,"Debit Card"
4817,1,1416,3,734.16,"Delivered","2023-07-20 11:12:15.087638",492358,"Credit Card"
6694,1,8897,6,776.52,"Delivered","2023-11-17 07:26:26.057487",492358,"PayPal"
9492,3,3443,7,2207.59,"Delivered","2023-04-11 12:11:01.964384",492597,"Credit Card"
6874,3,7105,6,575.16,"Delivered","2023-02-15 13:54:45.086574",492597,"Credit Card"
9305,5,9768,6,1183.38,"Delivered","2023-09-20 06:25:12.793806",492616,"Debit Card"
7752,5,9291,4,1296.92,"Delivered","2023-12-09 00:50:07.689299",492616,"Credit Card"
2696,3,5652,6,334.44,"Delivered","2023-07-06 02:28:20.091295",494006,"Credit Card"
5067,2,3015,7,296.87,"Delivered","2023-03-16 03:08:15.939173",495013,"Debit Card"
4772,2,4268,6,777.42,"Delivered","2023-10-30 20:05:12.283453",495013,"Credit Card"
4706,2,1206,3,738,"Processing","2023-12-12 07:56:46.494847",495013,"Credit Card"
6517,3,2818,7,1583.61,"Delivered","2023-07-05 14:36:50.575671",495147,"PayPal"
5170,3,1487,8,1634.16,"Delivered","2023-08-24 03:49:27.144759",495147,"Credit Card"
4149,3,3930,4,752.44,"Delivered","2023-11-05 01:37:03.407923",495147,"PayPal"
5921,2,3392,1,104.11,"Delivered","2023-06-14 04:34:50.862031",497393,"Debit Card"
2654,2,9717,8,114.64,"Delivered","2023-11-25 10:19:23.200557",497393,"Debit Card"
7893,2,5397,9,2601,"Delivered","2023-07-31 06:21:30.30658",497393,"Credit Card"
1134,1,1641,8,2913.44,"Delivered","2023-08-07 13:43:12.219803",498989,"Credit Card"
