"delivery_id","delivery_type","delivery_status","delivery_datetime","user_id","order_detail_id","shipper_id","product_id"
6782,"Standard","Delivered","2023-02-23 20:22:43.93134",401697,5202,7062,8669
8651,"Standard","Delivered","2023-07-10 10:38:10.598184",404596,4252,1283,1070
3609,"Express","Delivered","2023-07-20 18:31:45.838707",404596,3623,7505,6106
7620,"Same-Day","Delivered","2023-11-22 21:13:02.751397",404596,7795,NA,3290
5918,"Pickup","Delivered","2023-06-01 22:17:19.405091",404880,8657,NA,1218
2160,"Same-Day","Delivered","2023-12-11 22:08:27.569955",405369,1387,NA,9151
6733,"Standard","Delivered","2023-07-15 18:33:58.35213",405369,9059,7062,5086
2069,"Pickup","Delivered","2023-09-04 19:04:17.378856",405369,2016,NA,2312
7869,"Express","Delivered","2023-04-19 06:45:49.477563",406909,3402,7587,3533
3384,"Same-Day","Delivered","2023-05-02 11:54:13.281261",406909,7644,NA,4426
1193,"Pickup","Delivered","2023-08-26 03:03:36.353765",408551,2426,7505,1412
9729,"Same-Day","Delivered","2023-04-05 04:37:43.476303",408551,5282,NA,6878
5519,"Standard","Delivered","2023-01-18 12:08:07.849637",408551,1904,7505,5687
8928,"Express","Delivered","2023-08-21 22:33:16.710218",410419,7080,NA,9460
4686,"Standard","Delivered","2023-08-02 23:07:09.406314",410419,7389,NA,6283
8016,"Standard","Delivered","2023-12-18 21:27:30.297627",410832,6168,9271,9861
1020,"Express","Delivered","2023-11-30 02:36:45.922227",410832,5840,2449,2738
4780,"Express","Delivered","2023-06-02 04:37:00.019206",411175,4684,7062,4189
7348,"Pickup","Pending",NA,411175,6018,7505,8688
7847,"Same-Day","Delivered","2023-06-18 03:43:33.893466",411219,8271,NA,9163
1629,"Express","Delivered","2023-04-04 03:41:22.819042",412291,8176,NA,9000
2482,"Standard","Delivered","2023-11-13 13:54:27.606483",412291,4388,NA,9344
9289,"Same-Day","Delivered","2023-08-24 10:49:09.01133",413137,7231,4833,8530
6950,"Standard","Delivered","2023-02-23 09:56:11.942664",413137,7402,NA,6628
8642,"Pickup","Delivered","2023-02-14 13:32:09.753028",413137,1140,NA,6916
2796,"Pickup","Delivered","2023-08-17 21:46:58.35315",413338,5862,4833,2552
2043,"Standard","Delivered","2023-09-11 06:36:36.215325",413338,4160,7062,4139
5240,"Standard","Delivered","2023-10-22 10:52:34.768733",413338,2099,NA,2670
5250,"Pickup","Delivered","2023-03-24 00:15:17.347871",414955,9376,NA,1376
9624,"Standard","Delivered","2023-05-29 15:54:05.052385",415615,2314,2666,7284
7430,"Pickup","Delivered","2023-04-14 17:59:58.447927",415615,5513,NA,6078
9517,"Pickup","Delivered","2023-11-19 06:35:23.136905",415615,3493,2449,6725
1325,"Standard","Delivered","2023-09-16 01:21:37.426283",415972,5725,NA,4431
5015,"Same-Day","Delivered","2023-04-19 21:14:25.88432",415972,3628,9695,8245
4336,"Express","Delivered","2023-08-22 00:59:19.259572",415972,4351,4833,3294
7460,"Pickup","Delivered","2023-01-25 06:12:07.141439",416025,6298,NA,4658
6617,"Pickup","Delivered","2023-06-06 15:59:46.989677",416025,7779,NA,2524
2906,"Express","Delivered","2023-12-07 19:26:12.101638",416025,3837,7505,6859
9537,"Same-Day","Delivered","2023-07-24 09:19:38.533439",416260,1096,7505,9787
8185,"Express","Delivered","2023-11-17 06:04:27.020499",418649,1581,7587,2830
6784,"Pickup","Delivered","2023-12-01 18:47:46.403362",418755,5710,7062,3221
1349,"Express","Delivered","2023-11-04 20:42:37.27192",420284,6493,NA,2379
8730,"Express","Delivered","2023-09-13 15:00:05.800331",420284,5257,4833,1051
1425,"Same-Day","Delivered","2023-09-10 03:29:25.209134",420424,2805,NA,9157
4606,"Express","Delivered","2023-10-07 14:44:37.255035",421259,1185,NA,5668
3566,"Same-Day","Delivered","2023-08-15 17:46:21.484041",421983,3229,NA,4053
6241,"Express","Delivered","2023-06-29 22:59:52.812987",422379,4894,4833,8278
9211,"Same-Day","Delivered","2023-03-13 03:47:28.295434",422379,9954,NA,7549
9374,"Same-Day","Delivered","2023-02-07 12:34:16.610088",422379,2217,7708,5035
9569,"Pickup","Delivered","2023-05-11 09:55:04.615248",423902,1232,2449,6273
3671,"Same-Day","Delivered","2023-10-27 07:04:44.921797",423902,2351,1283,4709
8904,"Express","Delivered","2023-08-16 19:19:21.339674",426831,7996,NA,6901
8964,"Standard","Delivered","2023-05-23 10:37:22.260828",426857,8864,NA,2600
3915,"Standard","Delivered","2023-07-23 01:00:53.372459",426857,6291,NA,6496
4849,"Standard","Delivered","2023-08-30 02:19:46.32321",427029,2769,1283,1345
4754,"Pickup","Delivered","2023-05-05 17:44:23.813225",427029,5430,1283,6617
7967,"Pickup","Delivered","2023-05-18 14:48:22.917259",427029,8629,9271,7516
4624,"Express","Delivered","2023-05-23 16:32:08.81797",427317,7106,9271,3681
6699,"Same-Day","Delivered","2023-07-09 01:08:34.908359",427317,2663,NA,4339
5831,"Pickup","Delivered","2023-02-09 20:44:43.252749",427947,9384,NA,7987
6652,"Express","Delivered","2023-03-05 20:23:32.359381",427947,3233,9271,1574
5173,"Same-Day","Delivered","2023-10-11 18:31:27.694287",429364,4018,2666,6935
4075,"Express","Delivered","2023-03-03 08:28:01.627504",429364,4584,NA,4140
4736,"Express","Delivered","2023-07-06 06:05:25.958944",429364,8479,NA,2541
8680,"Same-Day","Delivered","2023-10-27 06:34:33.550873",429895,7731,7708,7397
8832,"Express","Delivered","2023-08-10 02:27:07.92846",430001,4417,2666,2431
4440,"Same-Day","Delivered","2023-07-04 14:42:13.129745",430001,1215,NA,2464
9636,"Same-Day","Delivered","2023-12-08 18:51:56.068131",430648,4720,NA,6023
9688,"Express","Delivered","2023-11-20 21:27:26.141383",430648,9388,NA,7271
2764,"Express","Delivered","2023-06-08 17:49:22.686418",430896,4698,NA,3260
1327,"Pickup","Delivered","2023-06-03 21:10:27.456343",430896,1036,NA,3892
2296,"Express","Delivered","2023-07-15 00:03:55.416426",430896,2902,NA,9057
2092,"Express","Delivered","2023-02-13 21:49:05.450912",432305,9766,9695,8189
5750,"Same-Day","Delivered","2023-10-09 08:09:02.751525",432834,5898,9695,7515
5591,"Same-Day","Delivered","2023-09-06 13:25:00.537935",432834,1272,NA,6395
4819,"Standard","Delivered","2023-05-10 05:41:12.01503",432834,3673,4833,2545
1400,"Express","Delivered","2023-06-12 14:17:43.216616",433366,1566,7708,2504
9677,"Standard","Delivered","2023-05-27 21:49:25.549052",433366,4634,7587,9034
2136,"Express","Delivered","2023-03-22 05:16:11.403717",433366,5194,NA,6538
7342,"Pickup","Delivered","2023-10-02 21:46:32.374755",433666,4604,NA,5232
2821,"Standard","Out for Delivery",NA,433666,7096,7587,8368
8880,"Standard","Delivered","2023-11-16 21:12:53.891497",434147,2582,7587,1935
7184,"Standard","Delivered","2023-06-27 12:04:12.41223",434147,8443,NA,6683
3115,"Express","Delivered","2023-09-15 10:56:18.273958",434989,2871,NA,9867
1715,"Pickup","Delivered","2023-10-14 03:48:58.175011",434989,3237,NA,9876
6472,"Same-Day","Delivered","2023-06-20 22:30:48.046088",436067,3952,NA,5350
3978,"Standard","Delivered","2023-08-22 08:35:07.684317",436067,1191,NA,4359
6470,"Express","Delivered","2023-11-24 11:15:23.959798",436339,7377,NA,1458
1834,"Standard","Delivered","2023-08-04 13:18:04.845802",438448,8183,NA,2841
3090,"Express","Delivered","2023-02-18 07:44:49.716156",438448,7237,NA,9791
6678,"Same-Day","Delivered","2023-09-23 22:25:27.168549",441527,1598,9695,7221
4218,"Standard","Delivered","2023-08-26 03:10:15.702072",441527,8910,2666,3156
4953,"Same-Day","Delivered","2023-06-07 16:15:38.037063",441717,2510,NA,4665
1577,"Express","Delivered","2023-05-14 18:06:04.498264",442048,1475,2666,9004
8440,"Pickup","Delivered","2023-06-11 03:54:06.381285",442184,4169,NA,8517
2122,"Pickup","Delivered","2023-09-27 15:10:21.894856",442255,8286,NA,5733
4989,"Standard","Delivered","2023-06-07 21:57:15.745879",442255,4013,NA,7455
6077,"Express","Delivered","2023-08-03 06:52:33.824837",442761,5163,NA,6983
2761,"Same-Day","Delivered","2023-10-28 17:21:51.490868",442761,5175,7708,1732
4517,"Pickup","Delivered","2023-01-23 04:04:03.424617",442772,2350,NA,7071
8417,"Same-Day","Delivered","2023-01-15 15:27:22.683365",442772,8280,4833,9819
9247,"Standard","Delivered","2023-07-21 09:17:09.85577",442772,7458,NA,8514
8996,"Express","Delivered","2023-07-17 20:22:42.907728",443254,2245,NA,5485
5686,"Pickup","Delivered","2023-05-02 21:25:25.19386",443949,9006,7062,1201
9566,"Express","Delivered","2023-10-18 17:14:02.962168",443949,3680,NA,1313
7147,"Express","Delivered","2023-10-07 22:21:40.463603",445092,1408,NA,9835
3600,"Same-Day","Delivered","2023-05-02 07:43:14.147573",445092,8807,9695,4556
1971,"Same-Day","Delivered","2023-02-16 14:42:17.849213",445092,2009,NA,6178
8926,"Standard","Delivered","2023-08-31 23:59:28.830666",447471,6244,2666,5942
4132,"Standard","Delivered","2023-06-13 21:28:34.734694",447471,2201,NA,1271
6592,"Express","Delivered","2023-07-09 07:13:52.123616",447471,4472,NA,8125
2950,"Pickup","Delivered","2023-10-24 04:39:51.729239",448192,3063,4833,2730
6697,"Express","Delivered","2023-03-08 07:12:21.251327",448192,1248,NA,2124
3712,"Same-Day","Delivered","2023-05-30 19:10:15.526159",448192,3174,NA,2220
3993,"Express","Delivered","2023-11-04 03:29:48.640027",449598,1496,NA,7587
9393,"Pickup","Delivered","2023-07-09 16:53:17.180492",450355,1894,7062,5317
9455,"Express","Delivered","2023-04-02 15:40:02.127687",450981,5766,2666,4634
9421,"Express","Delivered","2023-10-02 19:44:24.486942",450981,2022,NA,9903
5812,"Standard","Delivered","2023-11-25 01:58:58.071904",451980,2374,2666,3159
2036,"Standard","Delivered","2023-10-06 18:31:57.307544",451980,6146,7062,8882
9068,"Express","Delivered","2023-04-17 23:13:44.310449",451980,4521,NA,8546
1119,"Express","Delivered","2023-09-22 11:04:19.581989",452323,3622,NA,4097
3635,"Standard","Delivered","2023-02-16 02:22:41.297116",452814,1090,7505,4255
2053,"Pickup","Delivered","2023-10-09 08:02:16.095815",452814,9121,2666,9161
2940,"Same-Day","Delivered","2023-02-11 09:01:01.05511",453701,8091,NA,6434
6373,"Pickup","Delivered","2023-03-13 00:09:46.073083",453701,7339,7708,2369
3980,"Pickup","Delivered","2023-07-18 06:23:08.961728",453701,5871,7708,5681
9006,"Express","Delivered","2023-10-12 07:15:56.133244",456825,8051,NA,6527
1516,"Standard","Delivered","2023-04-09 22:56:11.452873",456825,9525,4833,8671
5934,"Standard","Delivered","2023-06-01 09:15:09.06423",456825,7935,NA,8443
2189,"Pickup","Delivered","2023-07-20 01:57:54.063561",456918,7290,7062,7445
4470,"Same-Day","Delivered","2023-02-18 15:14:59.121235",456918,4701,NA,5846
3401,"Express","Delivered","2023-10-11 10:51:39.588384",456958,9820,NA,1670
9827,"Pickup","Delivered","2023-07-15 21:44:53.780722",457575,6712,2666,3897
7053,"Same-Day","Delivered","2023-04-26 12:44:33.324526",457761,4372,4833,3866
2481,"Same-Day","Delivered","2023-03-22 06:17:08.600134",457761,6915,7505,7830
2390,"Same-Day","Delivered","2023-07-25 22:52:26.392073",457897,8803,NA,3315
5079,"Express","Delivered","2023-01-22 23:35:09.641397",457897,4425,7587,9959
3727,"Standard","Delivered","2023-02-16 12:42:04.754199",457897,8737,2666,2823
2669,"Express","Delivered","2023-02-17 06:14:49.5616",458995,9730,7505,5561
5654,"Same-Day","Delivered","2023-03-02 04:46:50.856215",458995,1376,9695,1715
9804,"Standard","Delivered","2023-03-02 06:10:13.769413",460551,4008,NA,1983
9682,"Pickup","Delivered","2023-02-22 00:49:53.513174",460551,6710,NA,8864
7672,"Express","Delivered","2023-08-21 09:16:52.479139",462251,8253,NA,4861
4252,"Same-Day","Delivered","2023-05-24 23:29:52.375144",462251,2884,4833,8838
8047,"Same-Day","Delivered","2023-03-29 01:39:29.291581",462251,5447,7708,9332
6614,"Pickup","Delivered","2023-04-09 05:22:12.733058",464056,1686,NA,6566
8182,"Same-Day","Delivered","2023-05-08 13:21:43.779376",464056,6702,7505,8468
7431,"Pickup","Delivered","2023-07-20 09:19:17.881147",464604,6742,1283,9483
6143,"Standard","Delivered","2023-07-16 09:54:02.574949",466165,7464,7587,5617
6547,"Standard","Delivered","2023-05-31 07:56:02.651794",466165,7691,NA,7252
1978,"Standard","Delivered","2023-05-19 05:16:53.047325",467424,7336,NA,9343
3917,"Express","Delivered","2023-07-20 03:04:52.48747",467424,3692,4833,5765
6524,"Express","Delivered","2023-04-27 15:05:27.715523",467424,3537,NA,8260
6075,"Express","Delivered","2023-02-12 23:47:55.214131",468203,1514,7708,3494
9944,"Standard","Delivered","2023-03-10 00:11:59.470187",469679,6569,NA,5074
9968,"Same-Day","Delivered","2023-06-01 12:05:27.628519",470109,5186,9695,1093
6905,"Express","Delivered","2023-04-14 13:55:37.109204",470109,7479,NA,3784
2012,"Express","Delivered","2023-10-30 00:57:13.383972",470109,4852,NA,1767
5707,"Pickup","Delivered","2023-03-03 18:22:39.776109",470545,1481,7062,2723
5558,"Standard","Delivered","2023-04-15 13:50:32.398667",470545,2779,7505,4738
3988,"Express","Delivered","2023-08-05 01:03:54.99155",470661,5101,1283,7429
1812,"Same-Day","Delivered","2023-02-17 09:41:26.456982",470661,7883,NA,9346
6826,"Same-Day","Delivered","2023-07-18 02:41:13.245661",470661,7778,NA,6818
3255,"Standard","Delivered","2023-09-22 02:15:04.398467",470726,7359,NA,4744
1435,"Express","Delivered","2023-09-14 13:01:08.939283",470726,2890,7708,5825
1169,"Express","Delivered","2023-04-21 08:12:11.220288",470912,8676,NA,7772
5371,"Same-Day","Delivered","2023-07-29 01:13:18.706034",470912,1062,NA,4123
3007,"Standard","Delivered","2023-10-12 20:02:58.443",470912,9171,1283,2724
5828,"Same-Day","Delivered","2023-04-06 15:06:17.462708",473897,5177,NA,1749
1991,"Express","Delivered","2023-05-19 05:10:11.676056",473897,4812,NA,1367
4935,"Standard","Delivered","2023-11-09 10:15:57.415815",473897,1319,NA,1292
1062,"Express","Delivered","2023-09-25 15:30:02.195616",475593,1120,NA,9380
3816,"Same-Day","Delivered","2023-08-05 19:21:48.465873",478725,6040,9271,4222
9355,"Pickup","Delivered","2023-06-23 14:06:42.222575",479815,4588,7587,1452
4671,"Express","Delivered","2023-06-19 02:17:12.538871",479815,6080,7505,6954
6082,"Standard","Delivered","2023-07-09 23:46:14.522442",479815,3418,NA,6240
3598,"Pickup","Delivered","2023-10-12 18:49:29.558948",483485,9109,NA,4988
8743,"Express","Delivered","2023-05-18 14:51:18.119226",484136,9617,7587,1697
1558,"Standard","Delivered","2023-07-28 22:18:16.25262",484136,6654,7708,8031
3637,"Pickup","Delivered","2023-06-04 18:49:09.49915",485600,4735,7587,9890
7270,"Pickup","Delivered","2023-06-12 11:04:51.66196",485600,8814,NA,4673
6454,"Standard","Delivered","2023-11-07 18:27:45.887303",486028,3331,NA,1114
7447,"Same-Day","Delivered","2023-11-08 08:38:46.261888",487689,4628,NA,4403
8508,"Standard","Delivered","2023-04-23 23:21:37.916731",487689,1975,NA,7312
6276,"Pickup","Delivered","2023-02-01 10:06:31.110901",487689,6499,9695,2657
1677,"Same-Day","Delivered","2023-02-11 22:36:03.976159",488553,1105,2666,8190
3746,"Pickup","Delivered","2023-07-08 07:11:16.047557",489176,8740,NA,4084
3427,"Same-Day","Delivered","2023-08-15 08:20:04.005875",489176,9965,7708,6594
5187,"Standard","Delivered","2023-09-28 12:03:32.363463",489543,5575,9271,1917
9215,"Standard","Delivered","2023-11-03 23:01:20.495654",489767,8691,1283,2651
7311,"Express","Delivered","2023-07-03 00:51:00.299494",490269,3986,NA,3762
1457,"Same-Day","Delivered","2023-02-24 08:20:20.332059",490269,9038,NA,8027
9008,"Express","Delivered","2023-11-10 13:03:48.620472",491780,7601,1283,4991
7748,"Standard","Delivered","2023-05-15 07:24:41.187607",491780,8503,NA,8434
8506,"Same-Day","Delivered","2023-08-10 19:35:20.523448",491904,1579,7062,5309
3452,"Standard","Delivered","2023-07-12 14:00:57.605072",491904,7240,NA,3773
4083,"Express","Delivered","2023-06-26 08:52:57.519431",491974,3027,9271,6144
8124,"Pickup","Delivered","2023-12-12 11:51:45.446698",492358,7084,1283,8400
7900,"Same-Day","Delivered","2023-07-21 17:18:22.844182",492358,4817,NA,1416
4828,"Pickup","Delivered","2023-11-28 14:52:17.063444",492358,6694,7505,8897
5546,"Express","Delivered","2023-04-20 13:12:33.514286",492597,9492,NA,3443
2677,"Express","Delivered","2023-02-17 22:15:12.405116",492597,6874,NA,7105
5300,"Same-Day","Delivered","2023-10-03 00:44:44.102782",492616,9305,7708,9768
6888,"Same-Day","Delivered","2023-12-21 02:48:34.931819",492616,7752,NA,9291
2971,"Standard","Delivered","2023-07-15 23:09:57.985786",494006,2696,4833,5652
3851,"Express","Delivered","2023-03-23 03:31:11.863071",495013,5067,7587,3015
6683,"Standard","Delivered","2023-11-05 03:59:42.734238",495013,4772,2666,4268
3244,"Pickup","Pending",NA,495013,4706,7708,1206
2738,"Pickup","Delivered","2023-07-11 05:55:01.019204",495147,6517,NA,2818
4471,"Pickup","Delivered","2023-08-30 12:03:17.238761",495147,5170,NA,1487
4674,"Standard","Delivered","2023-11-07 01:57:36.384498",495147,4149,NA,3930
9885,"Pickup","Delivered","2023-06-26 01:20:04.181023",497393,5921,7708,3392
6130,"Standard","Delivered","2023-11-29 07:06:36.122179",497393,2654,NA,9717
2339,"Same-Day","Delivered","2023-08-03 01:45:05.201206",497393,7893,9271,5397
5094,"Standard","Delivered","2023-08-13 14:19:06.098786",498989,1134,2666,1641
7031,"Express","Out for Delivery",NA,498994,4961,7062,9090
8836,"Pickup","Delivered","2023-11-03 19:59:08.819784",500976,9096,9271,5353
6431,"Express","Delivered","2023-05-10 12:06:58.910944",500976,7611,NA,5928
2591,"Pickup","Delivered","2023-12-01 20:26:21.51298",500976,9915,NA,1167
2642,"Express","Delivered","2023-12-03 21:04:53.039931",501610,7351,NA,4895
3280,"Express","Delivered","2023-09-07 13:08:37.728017",501610,2197,NA,2642
6095,"Express","Delivered","2023-10-08 11:46:40.104982",501610,3014,9271,4020
2548,"Standard","Delivered","2023-07-29 17:29:55.105606",501936,3892,NA,5500
8707,"Standard","Delivered","2023-11-04 15:57:16.708959",501936,8655,NA,2601
5231,"Express","Delivered","2023-08-13 10:12:45.411667",501938,7527,2449,2931
1980,"Pickup","Delivered","2023-04-06 17:19:39.12506",501938,2403,9271,2935
1621,"Standard","Delivered","2023-01-25 03:22:24.920345",501938,5492,7062,5460
5988,"Express","Delivered","2023-06-04 12:42:21.177083",502032,6002,NA,1839
3775,"Standard","Delivered","2023-06-14 01:57:29.727061",502032,8186,NA,5104
7411,"Same-Day","Delivered","2023-12-15 21:55:08.465237",502341,5083,1283,4931
4536,"Same-Day","Delivered","2023-05-19 21:03:16.653309",502341,2441,NA,5786
2068,"Standard","Delivered","2023-05-12 09:29:43.021389",503458,7483,2666,5125
1682,"Same-Day","Delivered","2023-05-29 20:16:57.663996",504108,4294,NA,6709
4649,"Express","Delivered","2023-03-13 18:05:05.368128",504200,5156,4833,4808
3140,"Express","Delivered","2023-11-21 18:28:49.803412",504200,8942,7587,9546
7399,"Pickup","Delivered","2023-02-11 08:50:20.714508",505327,4259,NA,8444
6553,"Same-Day","Delivered","2023-03-01 13:45:57.934877",506505,4304,NA,1734
3839,"Same-Day","Delivered","2023-07-31 23:00:14.16769",506516,6681,NA,3180
2731,"Same-Day","Delivered","2023-04-02 05:33:33.210961",506516,4393,2666,5508
6689,"Standard","Delivered","2023-04-25 04:41:03.158624",507337,7056,NA,4617
3742,"Standard","Delivered","2023-07-20 04:33:25.222826",507337,2044,7062,1158
4803,"Pickup","Delivered","2023-02-28 19:05:29.135156",511365,1038,7708,6530
7362,"Standard","Delivered","2023-03-23 22:47:13.419098",511365,9893,NA,2371
7561,"Express","Delivered","2023-10-20 21:05:20.865992",511405,3076,4833,9036
3864,"Standard","Delivered","2023-10-18 16:31:45.818034",511405,7205,NA,4991
5219,"Express","Delivered","2023-02-10 20:26:29.70507",511801,7303,NA,5839
5214,"Same-Day","Delivered","2023-05-31 08:45:09.267555",512872,3896,NA,4073
5052,"Standard","Delivered","2023-07-17 21:25:18.145396",512872,2638,4833,7022
1254,"Standard","Delivered","2023-11-08 00:58:46.865602",512872,2206,NA,5831
3590,"Express","Delivered","2023-06-10 19:48:52.308765",512898,4095,NA,7943
4752,"Standard","Delivered","2023-09-09 04:19:49.531676",512898,7333,9271,5058
5276,"Express","Delivered","2023-11-13 17:40:33.584943",512994,4754,4833,5826
4744,"Same-Day","Delivered","2023-02-25 20:59:53.316371",513706,3733,1283,8489
6218,"Standard","Delivered","2023-02-21 14:39:55.428421",513706,8127,7062,2122
4987,"Express","Delivered","2023-02-19 12:38:21.585625",513706,3778,NA,5592
3571,"Same-Day","Delivered","2023-12-08 00:57:59.132205",513772,8373,NA,1560
2078,"Express","Delivered","2023-08-05 14:43:16.620148",513772,6468,NA,6043
5384,"Same-Day","Delivered","2023-08-24 05:46:43.734152",513772,6674,7062,7580
8756,"Express","Delivered","2023-05-22 22:31:22.455618",515143,8772,NA,4316
9033,"Express","Delivered","2023-12-02 10:33:53.860932",515217,1708,NA,1923
5764,"Standard","Delivered","2023-10-13 09:26:35.555337",515217,5124,2449,7104
8150,"Pickup","Delivered","2023-09-13 20:35:24.651877",515217,7499,NA,7246
4475,"Same-Day","Delivered","2023-04-09 09:52:26.923969",516992,5138,1283,8274
4050,"Same-Day","Delivered","2023-10-11 18:53:16.526717",516992,8152,7587,5320
1147,"Express","Delivered","2023-07-03 19:24:34.017519",518741,1858,NA,6684
9773,"Same-Day","Delivered","2023-10-07 21:47:52.829016",518741,1473,7708,3714
7506,"Pickup","Delivered","2023-01-19 01:53:26.251717",518741,2207,2666,4621
6368,"Standard","Delivered","2023-11-05 00:36:21.620736",521009,4482,7708,9552
7659,"Same-Day","Delivered","2023-07-30 02:10:22.518464",521009,3036,NA,6498
5779,"Standard","Delivered","2023-11-18 23:16:48.479758",521009,7538,4833,2149
9824,"Pickup","Delivered","2023-08-15 14:13:44.707429",524063,9869,NA,9639
5017,"Express","Delivered","2023-03-31 19:01:09.522844",524063,8021,NA,4130
3023,"Standard","Delivered","2023-08-01 15:27:17.104739",524063,3033,7587,2826
8737,"Express","Delivered","2023-07-17 14:30:10.491923",525578,6321,NA,5674
2863,"Standard","Delivered","2023-11-11 02:47:00.519798",525578,2991,9695,5780
9530,"Same-Day","Delivered","2023-06-17 19:01:02.59321",526959,7755,NA,1834
9390,"Express","Delivered","2023-10-03 05:22:00.129405",526959,9635,2449,4780
8974,"Pickup","Delivered","2023-10-15 12:16:37.459627",526959,7838,4833,1229
3967,"Standard","Delivered","2023-07-20 03:38:21.957641",527768,5006,9695,4001
3498,"Standard","Delivered","2023-06-28 01:19:13.634345",527768,2604,2449,2504
9662,"Same-Day","Delivered","2023-10-01 21:16:39.613407",527768,2947,2666,6219
6706,"Same-Day","Delivered","2023-04-12 18:27:57.493356",527817,6510,NA,6478
4118,"Same-Day","Delivered","2023-02-01 10:44:38.322575",527817,9470,2449,2059
4708,"Express","Delivered","2023-06-06 07:11:25.003131",532501,3983,NA,8826
1798,"Standard","Delivered","2023-06-16 06:27:03.193268",532636,8749,NA,8840
9147,"Pickup","Delivered","2023-10-07 20:57:19.667577",532636,7508,9695,4235
7391,"Standard","Delivered","2023-10-19 18:20:51.527752",533129,3777,2666,7599
9818,"Standard","Delivered","2023-05-06 21:45:44.720659",534489,1465,7062,1678
5115,"Same-Day","Delivered","2023-05-05 22:38:39.528141",534489,3647,4833,9090
8824,"Same-Day","Delivered","2023-02-03 05:01:24.200341",537249,8175,NA,5915
2307,"Same-Day","Delivered","2023-11-12 03:36:52.269493",537249,3246,NA,8005
5491,"Express","Delivered","2023-05-28 16:33:06.335139",537249,1070,NA,2098
8530,"Same-Day","Delivered","2023-08-31 15:55:30.629631",539146,5635,4833,8689
7794,"Express","Delivered","2023-07-17 21:26:43.286275",539346,8593,4833,9152
8859,"Same-Day","Delivered","2023-01-31 14:22:49.218034",539346,4977,NA,5411
1889,"Same-Day","Delivered","2023-04-16 20:47:09.811178",539346,4137,NA,8127
2728,"Same-Day","Delivered","2023-02-04 13:24:31.474785",540413,8994,NA,6373
1285,"Pickup","Pending",NA,540413,9703,NA,7127
1544,"Pickup","Delivered","2023-05-02 08:50:51.600741",540413,1436,9695,8968
2830,"Express","Delivered","2023-10-12 19:31:26.579494",542869,2367,7505,5860
3267,"Express","Delivered","2023-04-13 04:43:51.409331",542869,7259,NA,4004
5090,"Express","Delivered","2023-04-11 23:43:58.884815",542869,6160,9271,6546
8521,"Pickup","Delivered","2023-06-02 22:25:49.251631",543230,6889,9695,3168
4984,"Pickup","Delivered","2023-03-22 00:52:02.084997",543230,4329,7505,9803
2693,"Same-Day","Delivered","2023-09-11 02:59:42.219469",543486,4104,NA,9379
3570,"Standard","Delivered","2023-04-16 07:49:41.481481",543498,4359,NA,7293
2238,"Standard","Delivered","2023-03-21 20:48:32.21733",543498,3038,NA,5794
7802,"Pickup","Delivered","2023-03-21 09:39:27.293537",543498,8468,2449,9616
4143,"Express","Delivered","2023-04-27 14:21:10.073591",543533,7153,NA,3612
8446,"Express","Delivered","2023-09-09 08:04:03.612231",544205,1479,4833,3685
7006,"Same-Day","Delivered","2023-04-27 08:51:10.202552",544205,8397,1283,5744
4148,"Standard","Delivered","2023-05-25 12:43:46.218002",544205,1271,NA,5650
2653,"Pickup","Delivered","2023-12-05 01:27:56.809741",545080,5315,2449,8734
7984,"Pickup","Delivered","2023-09-17 21:22:02.467842",545080,3254,NA,9301
2209,"Standard","Delivered","2023-02-24 20:52:24.160388",545164,4382,7587,3282
3217,"Same-Day","Delivered","2023-07-30 02:27:41.625963",545164,4788,9695,7847
8701,"Express","Delivered","2023-06-26 20:36:47.676653",545164,3652,2666,2343
7217,"Pickup","Delivered","2023-02-26 20:27:50.258586",545393,4909,NA,8422
6389,"Express","Delivered","2023-09-30 00:30:06.126997",545393,1102,NA,9148
4825,"Same-Day","Delivered","2023-06-14 08:50:06.324946",545393,9990,7505,1346
6923,"Pickup","Delivered","2023-09-01 21:19:48.179091",545514,3486,7708,9410
5360,"Pickup","Delivered","2023-04-07 08:53:25.78178",546098,8547,7708,9685
3779,"Standard","Delivered","2023-11-23 11:53:56.128347",546098,6589,1283,9612
5618,"Pickup","Delivered","2023-12-08 14:09:22.998831",546098,3502,NA,9896
5688,"Express","Delivered","2023-10-12 13:20:50.117547",546717,1291,NA,7590
8519,"Same-Day","Delivered","2023-06-21 01:57:00.138708",548741,9370,NA,9769
5969,"Express","Delivered","2023-11-02 22:47:26.919065",548741,4415,2666,8007
6149,"Same-Day","Delivered","2023-11-15 05:43:19.6216",548741,1113,7708,7709
9301,"Standard","Delivered","2023-06-13 19:25:46.843779",550553,3186,9695,6461
8934,"Same-Day","Delivered","2023-07-08 23:29:11.005845",550553,5536,NA,3863
8940,"Express","Delivered","2023-12-10 22:03:48.431578",550620,5941,NA,7555
9445,"Express","Delivered","2023-11-05 13:26:12.815153",550620,4383,NA,3091
6541,"Express","Delivered","2023-04-01 16:11:43.640004",552941,5684,2449,4671
1646,"Same-Day","Delivered","2023-03-08 13:29:42.888988",552941,8333,NA,4069
7632,"Same-Day","Delivered","2023-03-17 16:15:54.975897",552941,9018,9695,3424
4468,"Pickup","Delivered","2023-11-30 21:13:00.167585",554895,7165,NA,8500
1602,"Same-Day","Delivered","2023-06-17 18:17:43.983145",554895,4088,7505,8449
