"delivery_id","delivery_type","delivery_status","delivery_datetime","address_id","user_id","order_detail_id","shipper_id"
3150,"Standard","Delivered","2023-02-06 18:24:40.865333",400811,384110,3819,4581
8866,"Same-Day","Delivered","2023-08-22 07:43:01.063295",400811,384110,1040,4135
5900,"Standard","Delivered","2023-02-19 03:12:43.389362",400811,384110,2147,NA
3900,"Standard","Delivered","2023-07-16 21:44:46.92238",847297,386043,4706,2192
2978,"Pickup","Delivered","2023-11-23 09:16:17.723444",847297,386043,8814,NA
5204,"Standard","Delivered","2023-05-08 20:52:44.369371",847297,386043,6561,4581
9981,"Pickup","Delivered","2023-02-17 08:47:29.126744",506580,386688,4194,NA
8157,"Standard","Delivered","2023-11-09 19:26:40.441678",506580,386688,3507,9887
4113,"Express","Delivered","2023-06-13 01:15:08.352573",986202,387794,2590,2192
4142,"Express","Delivered","2023-09-05 02:03:42.692006",986202,387794,5369,2192
4412,"Standard","Delivered","2023-10-13 02:49:57.300996",255494,389317,4699,4970
1110,"Standard","Delivered","2023-02-01 03:26:10.494781",855072,390124,2722,2192
4016,"Same-Day","Delivered","2023-01-29 17:42:10.262391",855072,390124,2702,6170
9561,"Pickup","Delivered","2023-11-15 06:15:37.686344",305002,390237,8582,2192
8160,"Express","Delivered","2023-03-27 22:11:16.86952",305002,390237,3574,6170
3538,"Same-Day","Delivered","2023-03-13 03:08:38.248828",305002,390237,9114,NA
5302,"Express","Delivered","2023-08-08 15:33:20.864404",306071,390429,7357,NA
9655,"Same-Day","Delivered","2023-06-01 21:15:00.248768",472685,391957,9512,NA
2824,"Express","Delivered","2023-11-22 12:59:40.393736",472685,391957,5514,9887
4144,"Standard","Delivered","2023-03-10 05:26:35.979086",789889,392323,6455,NA
3755,"Pickup","Delivered","2023-06-16 12:07:50.476587",115245,392748,2470,6170
3338,"Pickup","Delivered","2023-07-31 14:32:06.389263",306359,392862,2420,1857
3012,"Pickup","Delivered","2023-04-26 20:13:26.89101",306359,392862,8740,NA
7951,"Express","Delivered","2023-08-03 18:06:51.387348",306359,392862,7748,NA
1455,"Same-Day","Delivered","2023-08-21 13:31:32.873184",291637,395799,1885,2192
2967,"Pickup","Delivered","2023-02-04 04:25:26.762355",245124,397367,9359,NA
7482,"Express","Delivered","2023-06-04 11:03:15.926229",245124,397367,2750,9227
6048,"Standard","Delivered","2023-09-19 15:39:33.34623",245124,397367,3857,NA
1987,"Standard","Delivered","2023-08-10 15:47:22.461428",629119,399344,1510,NA
9897,"Same-Day","Delivered","2023-08-18 07:05:59.365569",629119,399344,5646,NA
6356,"Express","Delivered","2023-05-31 18:50:11.173046",782259,401521,7908,9887
7621,"Same-Day","Delivered","2023-04-26 06:08:09.518689",824299,403536,9595,NA
9599,"Standard","Delivered","2023-11-13 23:58:31.206336",824299,403536,9081,NA
6326,"Pickup","Delivered","2023-04-30 19:08:33.592534",164741,403693,7996,9887
1550,"Pickup","Delivered","2023-09-13 04:32:23.454804",582999,403876,3237,9402
7141,"Express","Pending",NA,582999,403876,3801,4135
8738,"Same-Day","Delivered","2023-09-23 10:43:06.918645",949277,404979,4057,NA
4624,"Standard","Delivered","2023-02-15 22:24:23.795708",949277,404979,9009,NA
2633,"Pickup","Delivered","2023-07-01 18:51:02.856632",949277,404979,8629,6170
6668,"Same-Day","Delivered","2023-11-10 05:31:22.929672",501490,406218,7561,4135
6021,"Same-Day","Delivered","2023-03-15 08:13:53.260692",501490,406218,9285,NA
7129,"Standard","Delivered","2023-08-09 22:57:04.623093",476154,406664,8895,NA
2535,"Pickup","Delivered","2023-11-02 11:04:52.694905",476154,406664,1981,9227
2009,"Pickup","Delivered","2023-05-22 20:33:35.760595",476154,406664,5273,1857
1598,"Pickup","Delivered","2023-03-14 15:32:43.312686",395903,407401,2393,9227
1420,"Same-Day","Delivered","2023-05-29 01:12:50.06145",395903,407401,1479,NA
7352,"Pickup","Delivered","2023-12-11 00:08:37.766856",459272,408024,8215,NA
1716,"Same-Day","Delivered","2023-07-19 11:43:58.166271",459272,408024,2566,3842
7956,"Express","Delivered","2023-11-08 02:48:05.59094",459272,408024,7201,6170
2683,"Express","Delivered","2023-03-26 17:57:05.145547",58449,408800,2536,2192
6540,"Pickup","Delivered","2023-08-25 03:59:12.368541",635078,409217,4102,9887
3916,"Express","Delivered","2023-07-15 07:00:26.705334",635078,409217,9590,NA
9054,"Standard","Delivered","2023-10-01 14:00:21.691226",635078,409217,9820,1857
6146,"Pickup","Delivered","2023-09-03 00:18:29.098893",787553,409328,8873,NA
2755,"Pickup","Delivered","2023-03-02 15:26:31.371372",787553,409328,4466,NA
5816,"Standard","Delivered","2023-11-11 13:37:55.615163",429423,410245,9005,4970
2139,"Pickup","Delivered","2023-12-05 21:57:10.535466",429423,410245,9580,4581
2329,"Standard","Delivered","2023-11-18 01:56:16.28457",725356,412362,1164,9227
1536,"Standard","Delivered","2023-06-22 22:47:11.038141",725356,412362,1517,NA
1843,"Standard","Delivered","2023-07-02 15:03:49.78085",725356,412362,3942,NA
7093,"Same-Day","Pending",NA,279843,413872,9706,3842
2543,"Pickup","Delivered","2023-10-05 05:39:36.864369",279843,413872,6679,NA
6323,"Express","Delivered","2023-11-14 16:57:38.838719",279843,413872,2193,2192
4747,"Same-Day","Delivered","2023-05-12 14:16:31.862668",892575,414560,2228,NA
9282,"Pickup","Delivered","2023-11-20 06:12:16.454062",892575,414560,3702,NA
7298,"Same-Day","Delivered","2023-08-02 01:33:45.348928",892575,414560,3112,4581
1993,"Pickup","Delivered","2023-06-07 17:08:52.962059",343714,414719,5889,1857
2593,"Standard","Delivered","2023-04-09 22:52:36.433137",343714,414719,8531,3842
7283,"Pickup","Delivered","2023-05-06 13:42:39.272768",29548,414820,3148,NA
2632,"Standard","Delivered","2023-11-10 14:56:43.438161",631028,414953,3596,9402
3983,"Standard","Delivered","2023-09-29 19:14:35.698254",631028,414953,3887,NA
2377,"Pickup","Delivered","2023-11-14 11:35:37.395702",631028,414953,2126,4135
7098,"Standard","Delivered","2023-07-13 12:59:04.914065",496663,417016,5607,4970
4662,"Same-Day","Delivered","2023-02-28 23:55:49.096855",496663,417016,7099,NA
6143,"Express","Delivered","2023-06-12 03:48:07.410732",286650,418072,8434,9227
2785,"Pickup","Delivered","2023-08-18 15:51:01.971141",286650,418072,5901,NA
7332,"Express","Delivered","2023-06-30 00:32:25.477076",286650,418072,6025,NA
5643,"Same-Day","Delivered","2023-12-09 17:07:22.780573",264905,418407,3684,NA
9467,"Standard","Delivered","2023-05-19 12:00:34.02641",646950,418569,9166,6170
6562,"Standard","Delivered","2023-01-06 01:25:53.297818",234118,418739,8955,NA
1184,"Express","Delivered","2023-02-08 04:47:44.023498",234118,418739,7759,9227
9223,"Pickup","Delivered","2023-02-03 21:27:42.975832",807860,418766,8329,6170
5717,"Express","Delivered","2023-12-20 05:44:39.036056",807860,418766,3750,4135
4146,"Standard","Delivered","2023-04-05 17:21:45.600717",355042,419074,3746,NA
3837,"Express","Delivered","2023-03-12 02:30:58.708379",355042,419074,8031,2192
3240,"Standard","Delivered","2023-11-12 17:12:54.889936",512051,420529,6835,9887
9503,"Express","Delivered","2023-04-12 14:50:55.082839",512051,420529,8648,9887
8830,"Express","Delivered","2023-05-12 01:25:34.143063",512051,420529,9075,4581
7830,"Same-Day","Delivered","2023-07-25 13:54:39.848823",78943,420767,7634,NA
3536,"Express","Delivered","2023-07-14 15:53:18.543021",793007,420866,5838,6170
4219,"Same-Day","Delivered","2023-11-13 11:30:57.865635",793007,420866,7575,NA
7481,"Same-Day","Delivered","2023-03-20 10:27:39.034319",646778,421114,9927,4970
9030,"Standard","Delivered","2023-05-21 04:05:03.403692",245124,421773,6892,4135
2323,"Same-Day","Delivered","2023-03-05 21:22:19.585432",245124,421773,9237,NA
6625,"Pickup","Delivered","2023-03-25 11:21:50.537866",245124,421773,8732,NA
1427,"Express","Delivered","2023-04-23 16:40:48.092663",550908,423109,9431,NA
6771,"Standard","Delivered","2023-07-08 09:40:47.746792",550908,423109,2679,NA
1172,"Pickup","Delivered","2023-04-19 06:39:28.927062",329744,423766,3462,NA
6940,"Standard","Delivered","2023-07-10 17:38:33.335464",242602,424276,4508,NA
6527,"Express","Delivered","2023-08-10 00:36:07.481706",242602,424276,6964,NA
4010,"Standard","Delivered","2023-10-14 00:54:14.97287",759259,424474,8778,4581
7226,"Same-Day","Delivered","2023-12-03 18:34:23.865028",759259,424474,2520,NA
9693,"Same-Day","Delivered","2023-05-24 22:17:49.928422",695450,425383,8942,9887
5168,"Express","Delivered","2023-08-08 05:43:08.337372",695450,425383,3340,NA
5235,"Standard","Delivered","2023-02-05 15:37:45.20085",856459,426112,6336,2192
7954,"Same-Day","Delivered","2023-05-30 18:41:24.141243",856459,426112,5211,NA
4224,"Pickup","Out for Delivery","2023-12-23 20:05:20.717083",80103,426517,1844,3842
9843,"Same-Day","Delivered","2023-06-19 00:12:36.296501",824470,429517,6421,4135
5393,"Standard","Delivered","2023-08-17 00:36:17.594002",824470,429517,6189,NA
2203,"Standard","Delivered","2023-02-19 20:28:48.141434",824470,429517,5307,NA
7136,"Pickup","Delivered","2023-01-29 03:02:13.061077",258442,431096,4991,2192
3682,"Standard","Delivered","2023-02-19 00:44:29.481256",193229,432420,7696,NA
1459,"Same-Day","Delivered","2023-11-23 17:22:03.912929",193229,432420,8783,9227
9007,"Standard","Delivered","2023-06-10 04:28:50.451192",193229,432420,5289,NA
1922,"Standard","Delivered","2023-12-19 00:20:06.973819",945485,433987,1755,NA
1677,"Express","Delivered","2023-08-04 16:50:02.015608",945485,433987,6154,1857
9116,"Express","Delivered","2023-03-27 10:19:54.989542",518285,434918,9507,4970
6901,"Standard","Delivered","2023-04-17 14:49:18.742163",518285,434918,7833,3842
5337,"Pickup","Delivered","2023-07-30 07:38:29.755614",518285,434918,1124,1857
8137,"Same-Day","Delivered","2023-07-19 10:26:11.247871",198686,435918,3961,NA
4697,"Standard","Delivered","2023-09-24 02:23:36.525945",198686,435918,4184,9402
1187,"Pickup","Delivered","2023-10-30 20:41:25.051672",198686,435918,9044,NA
5429,"Pickup","Delivered","2023-11-16 03:48:07.900329",373999,436309,6757,NA
5291,"Pickup","Delivered","2023-07-09 14:32:55.894868",373999,436309,6933,2192
1171,"Same-Day","Delivered","2023-06-23 11:39:56.931289",373999,436309,4446,NA
3489,"Standard","Out for Delivery","2023-12-17 23:08:09.570522",276461,436462,7746,9887
7917,"Pickup","Delivered","2023-09-29 02:25:58.021154",67865,436698,6397,NA
4141,"Pickup","Delivered","2023-08-18 17:28:03.556221",751200,437094,8398,9227
9627,"Express","Delivered","2023-04-01 05:19:33.537663",751200,437094,7545,NA
3616,"Pickup","Delivered","2023-07-27 03:09:06.965128",16813,439246,3587,NA
7251,"Standard","Delivered","2023-01-19 11:29:07.086836",760446,439581,5413,NA
9505,"Pickup","Delivered","2023-10-16 14:59:33.742649",760446,439581,9977,9402
2115,"Express","Delivered","2023-03-05 03:10:43.187459",832726,439955,4746,NA
7774,"Pickup","Delivered","2023-07-06 18:57:15.347229",832726,439955,8534,1857
1252,"Express","Delivered","2023-08-04 05:50:18.108588",832726,439955,6299,1857
8623,"Express","Delivered","2023-11-30 21:39:54.93885",384665,440012,1027,4970
9918,"Standard","Delivered","2023-10-19 01:39:44.289589",384665,440012,8342,9402
7549,"Pickup","Delivered","2023-03-15 20:34:41.358891",384665,440012,3082,2192
1280,"Standard","Delivered","2023-08-03 20:58:49.03404",377169,441604,5312,9227
4449,"Standard","Pending","2023-12-22 17:09:47.764478",377169,441604,1182,NA
9324,"Standard","Delivered","2023-02-10 01:14:03.076947",377169,441604,4265,1857
4485,"Standard","Delivered","2023-01-30 15:34:39.135434",876779,441735,9779,NA
3262,"Same-Day","Delivered","2023-08-03 22:50:16.357253",876779,441735,7359,NA
6211,"Standard","Delivered","2023-11-07 00:13:13.57928",876779,441735,8752,9227
8919,"Standard","Delivered","2023-08-19 11:27:17.381356",77755,443604,3520,4581
5089,"Pickup","Delivered","2023-04-04 19:35:44.743473",467286,444399,6680,2192
9316,"Same-Day","Delivered","2023-11-27 00:33:31.47185",467286,444399,6392,NA
5794,"Pickup","Delivered","2023-06-30 06:45:44.102014",687384,445903,8622,NA
7347,"Express","Delivered","2023-12-09 04:32:50.256228",687384,445903,4983,3842
4302,"Express","Delivered","2023-03-03 01:52:58.455046",82444,446177,5243,9227
3342,"Express","Delivered","2023-05-14 02:28:37.034977",484012,447247,6068,NA
8239,"Express","Delivered","2023-08-11 03:09:09.74729",484012,447247,5761,NA
5706,"Standard","Delivered","2023-03-02 04:16:53.272",365669,450681,9351,NA
4880,"Pickup","Delivered","2023-08-19 12:09:53.494488",365669,450681,1761,NA
2574,"Express","Delivered","2023-03-25 08:58:49.006621",365669,450681,8312,NA
3583,"Same-Day","Delivered","2023-08-17 15:50:06.400189",892202,451288,8056,6170
1423,"Standard","Delivered","2023-06-10 07:28:08.60849",892202,451288,2402,NA
9321,"Same-Day","Delivered","2023-12-01 17:21:50.607228",892202,451288,7073,NA
8304,"Same-Day","Delivered","2023-10-07 16:48:24.009582",811154,451386,9374,4135
1606,"Express","Delivered","2023-03-12 00:40:50.828489",811154,451386,2179,NA
2052,"Standard","Delivered","2023-03-31 08:24:53.478455",811154,451386,1005,2192
7249,"Pickup","Delivered","2023-04-26 11:01:07.331734",756027,452507,6925,NA
7230,"Express","Delivered","2023-07-02 03:10:55.667355",756027,452507,1378,3842
2651,"Pickup","Delivered","2023-03-16 10:27:34.292382",756027,452507,6911,4970
7816,"Express","Delivered","2023-02-28 04:59:02.719173",72379,452879,8762,3842
1209,"Express","Delivered","2023-06-18 16:16:49.9654",196988,453483,9058,NA
5570,"Express","Delivered","2023-05-05 23:44:41.091727",196988,453483,4111,NA
7037,"Standard","Delivered","2023-07-20 20:16:26.460565",105323,456165,4425,NA
7163,"Express","Delivered","2023-05-08 15:11:59.270007",105323,456165,4123,NA
1168,"Pickup","Delivered","2023-02-05 17:00:55.878789",105323,456165,1706,NA
7986,"Express","Delivered","2023-10-01 20:11:33.660403",352330,460164,6472,4970
4504,"Standard","Delivered","2023-11-07 16:19:11.03102",352330,460164,7616,1857
4787,"Pickup","Delivered","2023-07-05 21:10:31.599893",274838,462009,1323,9227
9847,"Standard","Delivered","2023-12-15 07:17:58.583756",434226,464228,4895,4135
3996,"Standard","Delivered","2023-07-22 01:31:38.335596",434226,464228,6865,NA
9020,"Same-Day","Delivered","2023-06-17 22:19:53.110494",434226,464228,8155,NA
2740,"Standard","Delivered","2023-08-21 23:58:42.08793",949880,464363,7132,1857
2489,"Standard","Delivered","2023-11-21 15:26:47.536382",949880,464363,4664,3842
6875,"Standard","Delivered","2023-02-16 03:35:23.965365",949880,464363,6820,6170
2347,"Express","Delivered","2023-11-10 22:39:04.040139",7979,465110,5171,NA
7065,"Same-Day","Delivered","2023-02-08 08:11:00.419585",917565,465874,7604,2192
3368,"Standard","Delivered","2023-12-14 07:47:26.064191",917565,465874,5124,NA
9629,"Standard","Delivered","2023-03-27 12:26:46.435262",389200,469197,3537,NA
9016,"Pickup","Delivered","2023-09-30 01:49:21.751373",389200,469197,2621,9887
5080,"Standard","Delivered","2023-04-22 02:01:42.982275",389200,469197,9950,2192
3558,"Standard","Delivered","2023-10-20 18:26:56.493827",414296,469475,1530,3842
7930,"Pickup","Delivered","2023-06-05 13:04:11.473658",414296,469475,7050,2192
3161,"Express","Delivered","2023-09-26 18:52:19.208058",862659,470409,9205,4581
3876,"Express","Delivered","2023-11-02 05:33:58.357635",862659,470409,6263,3842
2532,"Pickup","Delivered","2023-05-11 20:11:06.318367",149324,470962,6042,NA
9708,"Pickup","Delivered","2023-07-19 20:33:03.131522",149324,470962,8797,3842
9985,"Pickup","Delivered","2023-09-16 01:10:13.356889",149324,470962,2999,NA
7511,"Pickup","Delivered","2023-09-23 16:03:11.765834",757041,471680,7593,4135
2816,"Express","Delivered","2023-07-15 05:00:33.817794",757041,471680,1560,NA
1317,"Standard","Delivered","2023-12-03 10:47:14.452949",757041,471680,1070,9227
7012,"Express","Delivered","2023-03-16 17:23:46.265019",959944,472022,5730,NA
9491,"Standard","Delivered","2023-04-14 15:21:23.254657",959944,472022,1379,6170
4593,"Pickup","Delivered","2023-03-23 15:23:17.545628",273214,472325,5840,1857
2237,"Standard","Delivered","2023-02-26 22:36:23.759234",273214,472325,5797,NA
9182,"Pickup","Delivered","2023-04-09 15:18:57.800266",754770,473610,8262,NA
5981,"Same-Day","Delivered","2023-06-28 11:04:31.785262",754770,473610,3307,2192
6227,"Standard","Delivered","2023-10-07 21:09:10.212103",642078,474103,2739,NA
5290,"Standard","Delivered","2023-08-18 09:27:10.891456",436716,475094,3025,9402
4972,"Standard","Delivered","2023-01-15 10:16:01.950412",436716,475094,9003,4135
3310,"Express","Delivered","2023-02-06 08:15:02.16752",277992,475109,3467,4135
5639,"Standard","Delivered","2023-03-08 22:10:22.485747",277992,475109,9405,NA
7727,"Same-Day","Delivered","2023-04-06 22:36:45.784643",277992,475109,5674,6170
8358,"Express","Delivered","2023-06-14 21:28:07.762883",389380,475135,2905,9227
8653,"Same-Day","Delivered","2023-05-11 05:37:06.208357",389380,475135,6704,1857
8110,"Pickup","Delivered","2023-04-20 04:09:57.378279",375667,475226,3475,4970
8863,"Express","Delivered","2023-11-25 21:53:41.21387",421627,476703,1769,NA
8441,"Standard","Delivered","2023-09-21 11:36:14.643961",74823,476979,3879,NA
3880,"Same-Day","Delivered","2023-01-11 06:49:09.817394",990340,477213,3695,4581
4264,"Same-Day","Delivered","2023-09-19 20:18:23.110486",990340,477213,1419,NA
2054,"Same-Day","Delivered","2023-09-17 03:24:40.180183",42616,478433,7553,NA
1929,"Same-Day","Delivered","2023-02-08 00:28:37.429691",989359,479956,7246,NA
1227,"Same-Day","Delivered","2023-07-17 10:25:51.795472",989359,479956,4592,4135
4474,"Standard","Delivered","2023-03-28 22:20:58.828584",989359,479956,6143,NA
7897,"Same-Day","Delivered","2023-08-09 22:40:38.812065",210356,482497,7197,NA
7432,"Same-Day","Delivered","2023-11-22 07:47:37.286862",881851,483087,1535,NA
5887,"Standard","Delivered","2023-11-05 04:17:00.74617",881851,483087,4026,9227
2045,"Pickup","Delivered","2023-09-13 13:14:54.094553",881851,483087,7257,4135
9056,"Express","Pending","2023-12-21 23:18:21.958028",355571,483249,6634,NA
2408,"Same-Day","Delivered","2023-07-19 15:35:13.0715",355571,483249,1433,NA
2762,"Express","Delivered","2023-11-12 06:03:31.091392",136397,485739,6963,9402
2484,"Pickup","Delivered","2023-08-21 23:48:00.131123",136397,485739,9785,NA
6137,"Same-Day","Delivered","2023-02-17 10:48:06.605734",136397,485739,2926,3842
3110,"Same-Day","Delivered","2023-07-17 22:46:31.184485",139910,486385,6409,1857
4904,"Same-Day","Delivered","2023-08-31 20:00:38.379306",139910,486385,9764,NA
8617,"Pickup","Delivered","2023-05-28 12:27:34.195051",543135,486459,2552,4135
4088,"Same-Day","Delivered","2023-10-03 09:16:43.122139",220754,487085,6928,2192
9265,"Express","Delivered","2023-03-30 04:46:45.316555",220754,487085,5668,9227
8430,"Pickup","Delivered","2023-03-20 01:35:22.373327",220754,487085,3154,NA
3153,"Standard","Delivered","2023-08-05 16:45:50.173019",816847,487992,5172,NA
8385,"Pickup","Delivered","2023-06-16 15:19:16.971878",816847,487992,8184,9887
8813,"Express","Delivered","2023-01-21 23:11:09.330621",816847,487992,9414,NA
4183,"Pickup","Delivered","2023-07-16 20:27:12.520147",826961,489032,3943,2192
1838,"Standard","Delivered","2023-07-12 08:39:31.014612",826961,489032,4948,NA
6944,"Standard","Delivered","2023-05-28 04:39:47.368771",654459,489171,7139,4135
9525,"Standard","Delivered","2023-08-03 14:11:05.768682",654459,489171,1354,NA
3724,"Express","Delivered","2023-02-04 01:56:37.677957",887541,490356,6341,NA
5568,"Pickup","Delivered","2023-08-30 04:32:47.489697",887541,490356,3107,4581
7491,"Same-Day","Delivered","2023-05-21 01:42:55.384529",887541,490356,7145,2192
8595,"Express","Delivered","2023-02-12 01:28:19.077011",145685,491510,9800,NA
7566,"Pickup","Delivered","2023-08-26 15:37:07.614009",145685,491510,4598,6170
6447,"Standard","Delivered","2023-05-05 12:09:06.24928",145685,491510,8688,NA
1180,"Pickup","Delivered","2023-07-15 07:02:28.203669",244376,491672,5151,2192
3289,"Standard","Delivered","2023-07-19 18:48:34.194734",448249,492885,8192,9227
7258,"Standard","Delivered","2023-07-02 14:41:49.501208",448249,492885,4728,NA
3889,"Pickup","Delivered","2023-09-17 13:46:53.16956",458731,495290,1359,9402
1447,"Express","Delivered","2023-08-31 15:08:45.889986",458731,495290,4929,NA
2663,"Same-Day","Delivered","2023-11-16 01:48:23.087942",473203,496696,2041,2192
8409,"Express","Delivered","2023-11-06 00:27:17.78132",932023,496711,9416,4581
1169,"Express","Delivered","2023-03-21 00:16:59.903219",932023,496711,8516,NA
7706,"Standard","Pending","2023-12-28 04:49:16.398254",932023,496711,5357,6170
2901,"Pickup","Delivered","2023-07-21 04:54:47.615789",282296,498139,7330,NA
3606,"Same-Day","Delivered","2023-11-23 06:21:24.16809",282296,498139,7824,NA
1720,"Same-Day","Delivered","2023-11-26 04:51:07.027346",282296,498139,4547,NA
8331,"Same-Day","Delivered","2023-10-02 17:22:37.640829",347328,499423,5660,NA
8977,"Same-Day","Delivered","2023-10-23 04:57:24.843221",347328,499423,6807,4970
7895,"Standard","Delivered","2023-01-20 10:27:21.983094",347328,499423,2473,9227
9933,"Pickup","Delivered","2023-10-04 11:16:14.198873",837732,499630,1990,6170
4330,"Same-Day","Delivered","2023-07-28 15:27:23.657027",837732,499630,8463,4135
5584,"Express","Delivered","2023-12-15 02:14:59.482964",837732,499630,7383,NA
8279,"Express","Delivered","2023-05-06 14:13:22.967233",362743,501616,7020,4970
2137,"Same-Day","Delivered","2023-04-16 04:19:37.500459",439379,503103,8410,NA
9439,"Express","Delivered","2023-03-27 18:05:16.687077",439379,503103,7209,6170
7154,"Standard","Delivered","2023-03-25 00:07:27.375546",895702,503246,2559,3842
7770,"Same-Day","Delivered","2023-11-18 19:49:32.812991",895702,503246,9919,3842
5748,"Express","Delivered","2023-11-01 08:05:07.093479",895702,503246,9104,NA
1247,"Standard","Delivered","2023-04-25 23:40:34.839714",808816,504306,2252,6170
6643,"Express","Delivered","2023-10-12 13:44:45.775481",808816,504306,5786,NA
4693,"Express","Delivered","2023-12-09 06:56:50.675707",20675,504747,3878,NA
5943,"Standard","Delivered","2023-08-02 17:22:19.733402",783191,504982,8756,NA
7223,"Standard","Delivered","2023-09-29 15:53:36.950002",783191,504982,6914,NA
9389,"Same-Day","Delivered","2023-12-04 01:32:41.119404",960841,506127,1192,2192
2151,"Express","Pending",NA,960841,506127,3109,NA
8461,"Express","Delivered","2023-02-05 14:10:18.445543",238762,506218,4518,3842
2609,"Pickup","Delivered","2023-04-23 07:44:35.443914",238762,506218,9659,9887
2198,"Standard","Delivered","2023-08-20 02:28:38.340582",93261,506700,5301,1857
9199,"Same-Day","Delivered","2023-04-07 07:22:24.709329",33169,507454,3058,NA
7205,"Pickup","Delivered","2023-09-05 23:12:45.362247",736312,508067,3302,1857
9994,"Express","Delivered","2023-05-08 21:26:03.768243",736312,508067,6662,NA
4948,"Same-Day","Delivered","2023-06-03 09:15:42.195976",690344,508090,1765,9402
7064,"Express","Delivered","2023-11-15 09:45:53.228297",690344,508090,3010,1857
9856,"Same-Day","Delivered","2023-06-28 13:24:23.179397",690344,508090,3227,NA
2933,"Pickup","Delivered","2023-04-24 07:14:08.283476",253478,508753,2793,NA
5835,"Express","Delivered","2023-07-12 01:31:21.710239",932295,509543,2831,NA
5622,"Same-Day","Delivered","2023-12-11 17:00:11.558893",932295,509543,3241,2192
8370,"Express","Delivered","2023-08-10 00:31:00.370195",932295,509543,1386,NA
1319,"Same-Day","Delivered","2023-03-19 06:59:22.227027",567057,510782,6178,NA
4199,"Same-Day","Delivered","2023-11-05 23:55:56.048215",567057,510782,9996,3842
6647,"Pickup","Delivered","2023-04-03 22:44:15.291338",895734,512539,4751,2192
6065,"Standard","Pending","2023-12-21 21:37:31.576884",895734,512539,7651,NA
7847,"Same-Day","Delivered","2023-09-13 16:10:23.592178",892787,515860,5233,NA
5670,"Pickup","Delivered","2023-07-04 22:19:04.175656",892787,515860,5919,NA
3021,"Same-Day","Delivered","2023-09-07 19:15:18.192793",892787,515860,7029,NA
4731,"Express","Delivered","2023-06-23 15:30:14.765172",333935,516698,7541,NA
2225,"Same-Day","Delivered","2023-03-17 11:04:15.764025",515730,516823,7277,9402
6744,"Standard","Delivered","2023-08-06 09:49:22.220284",515730,516823,1863,NA
3539,"Same-Day","Delivered","2023-11-01 20:12:34.32668",443514,517848,1558,4970
1718,"Express","Delivered","2023-07-23 03:18:18.902468",443514,517848,5765,4970
5760,"Pickup","Delivered","2023-11-22 07:04:51.255961",443514,517848,5162,NA
6448,"Standard","Delivered","2023-05-31 15:33:14.515575",203875,517906,2455,NA
9742,"Pickup","Delivered","2023-04-05 12:02:14.77696",786603,520951,3743,NA
4484,"Standard","Delivered","2023-05-28 16:40:08.898528",988295,521118,7040,1857
5133,"Same-Day","Delivered","2023-07-18 13:26:42.656713",988295,521118,7692,4581
6005,"Pickup","Delivered","2023-05-12 05:07:04.495518",988295,521118,7285,NA
5044,"Same-Day","Delivered","2023-08-12 07:45:37.730098",362926,521167,2352,NA
9837,"Standard","Delivered","2023-09-22 21:41:18.181811",95632,522459,1125,9887
6165,"Standard","Delivered","2023-09-29 20:52:50.734937",305847,524072,3608,NA
5666,"Same-Day","Delivered","2023-03-20 03:04:14.66611",305847,524072,6308,NA
3959,"Same-Day","Delivered","2023-08-06 18:50:20.784118",305847,524072,1748,NA
8351,"Same-Day","Delivered","2023-08-28 21:49:31.042424",179372,525182,1255,NA
5461,"Standard","Delivered","2023-09-12 19:34:11.412879",865505,526024,9880,1857
9791,"Same-Day","Delivered","2023-06-05 12:47:02.222311",865505,526024,5817,9402
8547,"Standard","Delivered","2023-11-18 13:40:28.46879",865505,526024,6454,9887
5663,"Express","Pending",NA,610605,526609,6745,NA
9630,"Pickup","Delivered","2023-10-12 14:20:34.960243",103384,528770,4688,4135
1469,"Same-Day","Delivered","2023-02-03 18:33:48.311891",103384,528770,7212,NA
8638,"Standard","Delivered","2023-12-12 12:16:54.500613",103384,528770,7463,NA
2634,"Express","Delivered","2023-04-18 08:47:29.154405",747403,530622,3747,NA
9729,"Express","Delivered","2023-12-14 12:39:44.750533",747403,530622,4625,NA
7235,"Standard","Pending",NA,664593,531631,9716,NA
2911,"Same-Day","Delivered","2023-05-28 05:29:28.567246",664593,531631,7299,6170
3166,"Standard","Delivered","2023-04-16 11:51:02.737293",664593,531631,5911,NA
8515,"Pickup","Delivered","2023-11-30 02:26:48.435284",249694,532405,8743,NA
3866,"Same-Day","Delivered","2023-05-13 18:03:55.247246",197643,533964,8034,NA
2843,"Pickup","Delivered","2023-12-05 19:12:38.414722",197643,533964,7942,9887
8087,"Same-Day","Delivered","2023-10-18 03:13:36.354091",197643,533964,2521,4970
3938,"Standard","Delivered","2023-06-17 23:26:54.132095",431655,533982,9039,NA
6319,"Pickup","Delivered","2023-06-12 11:22:47.424522",431655,533982,5564,NA
7291,"Standard","Delivered","2023-07-06 09:39:45.154373",431655,533982,1928,4135
5936,"Same-Day","Delivered","2023-11-06 22:32:05.205396",146089,534245,8426,2192
6842,"Express","Delivered","2023-05-11 04:38:10.187987",146089,534245,9441,4581
3494,"Same-Day","Delivered","2023-10-20 06:44:37.852001",539742,535868,7688,NA
6833,"Standard","Delivered","2023-12-07 12:19:45.650017",539742,535868,7709,9887
