"order_detail_id","product_id","order_qty","order_price","order_status","order_datetime","user_id"
8579,6908,4,966.28,"Processing","2023-12-26 05:10:54.137282",428984
8049,1759,5,617.7,"Delivered","2023-11-14 13:05:29.1601",429006
9167,4736,10,299.6,"Delivered","2023-07-12 11:10:24.538006",429006
2491,5263,9,2870.73,"Processing","2023-12-11 00:42:58.041257",429006
2369,1574,2,349.8,"Delivered","2023-04-03 09:07:09.63907",429014
3076,6386,6,2077.98,"Delivered","2023-08-24 11:27:02.968237",429014
9942,9701,3,593.94,"Delivered","2023-04-14 14:10:11.489515",431212
1420,9041,3,284.49,"Delivered","2023-03-31 07:03:53.749634",431903
8863,6621,6,1173.78,"Delivered","2023-10-24 01:44:24.358136",431903
6194,7358,7,1075.69,"Delivered","2023-08-09 18:59:10.097703",431903
3808,8646,4,572.36,"Delivered","2023-06-15 05:45:01.287836",432216
2048,4399,6,2909.94,"Delivered","2023-08-02 05:24:41.213504",432216
2350,2897,6,1762.26,"Delivered","2023-07-02 17:03:14.547419",432216
2577,4329,6,1645.02,"Delivered","2023-02-18 02:28:49.884334",435092
8168,1632,1,354.33,"Delivered","2023-02-01 14:43:19.302109",435092
9498,6239,2,233.88,"Delivered","2023-07-18 14:46:12.286445",435092
5805,4451,2,349.84,"Delivered","2023-07-09 03:36:08.013547",436046
3008,4135,7,2166.99,"Delivered","2023-05-11 14:16:44.394807",436554
1468,7180,1,381.86,"Delivered","2023-05-28 15:00:41.018687",436554
1480,6524,5,2201.4,"Processing","2023-12-20 16:10:30.283231",436561
1014,2770,4,1542.72,"Delivered","2023-11-21 11:09:58.671359",436561
5125,3396,7,2753.73,"Processing","2023-12-18 16:55:03.536403",436561
2090,7370,10,2639.2,"Delivered","2023-03-16 19:56:03.020048",437160
5669,1094,10,3520.3,"Delivered","2023-11-06 13:09:21.298652",439198
1559,1281,2,97,"Delivered","2023-06-19 08:27:30.545798",439198
8790,8468,10,3556.9,"Delivered","2023-03-30 03:06:51.290105",440117
8401,3247,1,99.51,"Delivered","2023-03-30 19:08:28.227727",440117
4680,6063,8,652.08,"Delivered","2023-08-17 06:47:36.786315",441542
6535,4076,8,1632.88,"Delivered","2023-11-20 21:22:28.327348",441619
6936,3592,5,481.65,"Delivered","2023-07-11 08:17:17.293482",443231
6881,7553,7,2193.17,"Delivered","2023-01-19 09:24:08.284078",443231
7930,4441,9,1868.76,"Delivered","2023-05-25 10:15:10.263044",446821
1953,9453,1,193.27,"Delivered","2023-04-23 01:18:59.193445",446821
5869,5004,10,1423.3,"Delivered","2023-11-12 19:59:53.115239",447177
4575,5843,6,1277.76,"Delivered","2023-08-25 03:08:59.183436",448553
4548,7643,1,307.46,"Delivered","2023-10-19 16:14:03.725444",448553
9474,5529,6,181.92,"Delivered","2023-07-24 01:53:00.908945",449985
3231,6922,9,3638.07,"Delivered","2023-05-15 03:09:42.911383",450057
9683,1270,1,214.41,"Delivered","2023-05-29 11:30:44.24336",450057
4404,2390,6,2302.62,"Delivered","2023-08-14 20:38:57.778522",451616
5446,7006,6,898.98,"Delivered","2023-08-19 17:18:18.917086",451616
7619,3207,5,593.9,"Delivered","2023-05-08 19:00:07.546637",451770
1286,1393,7,176.05,"Delivered","2023-02-12 18:34:32.062871",451770
4755,3650,9,2279.79,"Delivered","2023-09-09 07:53:22.570586",452856
7365,6081,5,728.95,"Delivered","2023-12-04 08:44:14.693641",452856
4934,8991,4,1435.52,"Delivered","2023-09-29 01:44:43.155419",452856
8871,9944,6,82.38,"Delivered","2023-08-21 13:34:44.668583",454606
9086,8190,3,1437,"Delivered","2023-05-07 18:17:54.781899",455119
2648,9018,3,686.55,"Delivered","2023-10-16 10:20:12.164243",455904
8148,6622,2,584.1,"Delivered","2023-11-01 14:00:24.869482",456259
2122,4209,6,281.94,"Delivered","2023-08-23 17:11:05.372908",456438
2080,5979,6,1190.1,"Delivered","2023-02-06 16:05:39.26594",456438
7634,5747,1,305.7,"Delivered","2023-03-18 18:28:03.008453",456576
8360,6040,4,1843.72,"Shipped","2023-12-13 19:29:46.745757",459085
8161,7210,7,2903.18,"Delivered","2023-09-16 02:50:06.561054",459085
1859,5586,4,381.48,"Delivered","2023-02-08 17:13:54.562173",459085
2592,4052,9,3269.52,"Delivered","2023-08-28 00:19:54.269483",459765
9553,5190,10,1850.8,"Delivered","2023-05-05 03:38:55.154021",459765
6736,6454,6,672.12,"Delivered","2023-03-30 17:09:32.531126",459765
6449,4888,10,1724,"Delivered","2023-01-21 22:27:14.370804",460216
1577,9972,3,660.15,"Delivered","2023-02-11 02:23:20.549649",460216
5113,7548,6,1650.84,"Delivered","2023-07-17 19:35:14.12648",460425
1779,1729,10,2826.1,"Delivered","2023-11-13 02:53:55.385804",460425
7258,9422,9,899.82,"Delivered","2023-10-11 05:45:12.648989",463571
4980,5654,7,3108.28,"Delivered","2023-10-31 10:57:17.895884",465069
6434,3180,6,1189.86,"Delivered","2023-03-19 22:41:21.376107",465069
1592,5020,1,291.57,"Delivered","2023-11-10 14:34:18.840063",465479
6571,9392,3,866.91,"Delivered","2023-08-31 08:53:06.683916",465479
1552,1241,2,249.62,"Delivered","2023-05-04 00:34:37.34866",466655
8941,9509,5,1524.65,"Delivered","2023-06-03 14:57:30.044748",466655
9777,8563,1,169.1,"Delivered","2023-04-27 16:33:18.411074",467677
6411,2982,3,1109.19,"Delivered","2023-06-18 05:20:45.840409",469859
8932,5030,9,3821.4,"Delivered","2023-06-26 14:27:56.385006",470314
1990,4928,1,212.23,"Delivered","2023-07-10 15:34:23.498484",470765
3649,2225,9,760.41,"Delivered","2023-10-21 01:44:38.585659",471252
5069,5319,3,481.5,"Delivered","2023-06-18 15:10:44.308394",471252
8343,9668,6,97.68,"Delivered","2023-11-28 17:44:00.184245",471252
9712,9259,4,1563.84,"Delivered","2023-07-17 15:13:46.607425",471633
3342,6652,10,2355.5,"Delivered","2023-07-15 03:16:26.333777",471633
2623,4306,10,2027.6,"Delivered","2023-08-02 17:37:08.725241",474576
3536,4883,6,1461.9,"Delivered","2023-07-25 20:23:29.173621",474576
2970,2774,1,45.09,"Delivered","2023-03-03 02:18:10.600616",474576
2366,4081,5,2066.4,"Delivered","2023-05-16 14:11:31.619276",475247
5192,6771,3,1269.54,"Delivered","2023-06-04 14:35:40.324312",475247
7295,7062,3,240.9,"Delivered","2023-09-09 04:47:46.866432",475247
7483,8841,3,1039.68,"Delivered","2023-08-22 18:59:49.51676",476032
1176,8508,6,2062.08,"Delivered","2023-09-16 11:51:42.687429",476189
2840,5812,4,175,"Delivered","2023-07-10 09:00:59.350915",476189
9970,8426,3,1030.89,"Delivered","2023-09-03 04:42:03.07578",477865
2837,7700,3,1292.01,"Delivered","2023-04-19 23:16:54.264397",478060
9884,6682,2,54.18,"Delivered","2023-10-21 14:17:01.263233",479416
3334,8905,2,885.66,"Delivered","2023-03-29 05:11:44.189596",479701
5289,4248,1,196.99,"Delivered","2023-05-14 06:49:47.830143",479701
5924,3178,10,2965,"Delivered","2023-05-04 09:59:34.386567",479701
4053,7372,1,306.2,"Delivered","2023-08-04 04:00:22.917183",480040
6925,1506,4,485.8,"Delivered","2023-04-10 02:21:45.479474",480040
9287,5343,9,930.15,"Delivered","2023-07-21 15:31:07.538935",480227
3692,5107,5,2330.55,"Delivered","2023-04-08 06:14:16.61197",480227
2929,1566,3,206.13,"Delivered","2023-05-02 14:15:31.074384",480227
2349,3640,3,1056.84,"Delivered","2023-04-16 23:01:14.796107",480971
4970,2769,8,707.36,"Delivered","2023-09-01 10:33:41.799199",480971
7700,8757,2,61.2,"Delivered","2023-08-10 22:39:58.603311",480971
2220,2029,9,3792.15,"Delivered","2023-03-11 05:19:53.241982",481761
3435,8696,9,359.19,"Delivered","2023-03-09 01:40:44.856852",481761
1360,1213,7,1572.41,"Delivered","2023-02-28 01:38:43.732263",484275
6112,8129,8,2822.96,"Delivered","2023-01-19 16:19:53.813588",484275
5155,9004,1,353.66,"Delivered","2023-03-25 16:57:02.885142",484628
1614,6458,3,1198.77,"Delivered","2023-07-28 08:12:09.024987",484628
3515,4787,7,1980.51,"Delivered","2023-07-18 18:30:53.777191",485127
9759,2517,1,354.53,"Delivered","2023-03-25 05:10:03.271294",485696
3498,9538,1,26.94,"Delivered","2023-06-26 01:15:02.999353",485696
2209,8800,7,1110.55,"Delivered","2023-11-27 05:02:26.591453",490850
2895,9191,7,2062.55,"Delivered","2023-04-24 03:01:15.388889",490850
7301,1225,6,489.18,"Delivered","2023-07-29 07:52:34.807578",490850
2242,4425,1,94.55,"Delivered","2023-09-29 00:09:43.159178",491026
6234,2561,1,384.67,"Delivered","2023-07-17 05:10:08.037592",491026
5484,3298,4,1992.76,"Delivered","2023-10-08 01:06:28.623145",491670
6679,3995,9,2505.87,"Delivered","2023-03-28 23:38:34.845675",492588
8107,4356,6,2935.74,"Delivered","2023-10-27 17:35:53.642768",492588
7221,3071,1,178.66,"Delivered","2023-02-07 23:21:27.749094",493988
5163,3885,2,766.7,"Delivered","2023-03-15 06:13:56.313629",493988
9994,6669,7,2805.25,"Delivered","2023-01-03 21:24:20.082927",493988
7585,5380,4,1882.44,"Delivered","2023-12-06 01:05:14.177321",494306
5108,9172,9,1951.38,"Delivered","2023-02-28 12:26:29.830403",494442
6105,8829,3,1179.69,"Delivered","2023-05-27 14:12:18.356902",494442
8972,6120,7,119.28,"Delivered","2023-11-03 08:03:00.210704",495298
7899,6447,6,189.06,"Delivered","2023-03-31 07:40:46.028843",495298
4256,8692,8,1684.64,"Delivered","2023-01-25 11:54:42.392348",495298
4841,3177,2,720.1,"Delivered","2023-09-23 01:30:59.57602",495361
3568,3798,3,138.36,"Delivered","2023-11-10 15:19:33.074828",495361
3671,4956,1,333.36,"Delivered","2023-05-01 12:32:48.582804",495361
8515,2338,1,483.41,"Delivered","2023-10-25 01:56:39.204201",495791
1491,7248,3,251.64,"Delivered","2023-11-09 18:11:06.233964",495791
2681,1958,3,765.3,"Delivered","2023-08-24 21:06:50.896665",495791
9065,9271,8,1122.16,"Delivered","2023-05-26 04:00:17.89138",496641
9254,3508,2,299.66,"Delivered","2023-06-30 11:27:56.035823",497841
4983,1309,8,2817.68,"Delivered","2023-10-15 12:34:48.309091",497841
5844,6220,8,388.32,"Delivered","2023-02-01 21:11:44.428004",497841
1315,1026,2,517.64,"Delivered","2023-03-21 16:05:35.808948",498389
5612,6116,1,443.17,"Delivered","2023-04-14 16:55:01.56856",498389
5310,5079,2,194.06,"Delivered","2023-10-09 22:15:27.090874",498389
2836,2417,6,1417.62,"Delivered","2023-02-19 10:52:48.01841",499270
7919,8890,5,2081.75,"Delivered","2023-04-17 06:50:52.277188",499270
8346,5149,2,104.3,"Delivered","2023-09-04 06:18:23.065069",501252
8463,8741,9,431.64,"Delivered","2023-05-06 15:57:28.464136",501252
6247,4626,5,1800.7,"Delivered","2023-06-04 06:52:10.684407",501599
7343,5120,1,97.49,"Delivered","2023-10-12 06:49:56.870246",502233
1753,5736,6,1604.64,"Delivered","2023-03-16 11:25:25.733842",503129
8280,7918,7,122.29,"Delivered","2023-04-10 05:59:25.113688",503129
8299,2969,8,454.08,"Delivered","2023-01-22 11:49:13.258105",503764
7834,9570,5,502.45,"Delivered","2023-07-17 23:46:40.394279",503764
1750,6677,1,263.7,"Delivered","2023-05-11 15:53:08.756593",503764
1854,6547,5,1122.75,"Delivered","2023-09-20 13:59:41.664003",504004
5403,5036,4,437.68,"Delivered","2023-11-24 16:11:28.760644",504004
2268,2604,6,2861.58,"Delivered","2023-06-03 01:37:48.846622",504004
4077,6566,5,617.75,"Delivered","2023-10-18 17:06:33.240166",505139
9735,4848,1,203.77,"Delivered","2023-05-06 08:48:50.894074",505139
1792,7434,8,2255.44,"Delivered","2023-02-22 17:26:39.260581",505139
8969,3336,6,1269.72,"Delivered","2023-08-16 20:19:06.783292",505388
9289,3871,2,678.04,"Delivered","2023-02-19 22:57:12.620354",506327
9496,9198,8,377.76,"Delivered","2023-03-26 15:34:37.768533",506910
2789,8115,7,984.69,"Delivered","2023-11-08 20:57:29.561347",507227
4265,9984,9,1453.14,"Delivered","2023-10-01 08:36:30.332571",507227
7746,2412,6,2196.6,"Delivered","2023-11-23 14:08:26.258543",507227
9669,3802,2,259.78,"Delivered","2023-04-17 11:39:53.263234",509184
1201,4357,6,2186.58,"Delivered","2023-09-22 17:16:22.715665",509184
7696,2056,7,725.41,"Delivered","2023-03-05 02:37:01.848996",510247
6391,5401,1,132.41,"Delivered","2023-05-18 21:18:08.091181",510247
7156,1457,2,689.18,"Delivered","2023-08-24 10:25:42.574359",510247
1221,5383,5,1457,"Delivered","2023-07-30 03:27:11.432833",512660
4757,3918,10,2040.9,"Delivered","2023-07-14 05:05:14.936386",512968
2241,6633,9,1975.77,"Delivered","2023-08-20 23:42:25.025919",513767
2024,1251,2,168.18,"Delivered","2023-05-07 06:52:43.305594",514823
4005,1004,4,1274.84,"Delivered","2023-07-09 09:30:45.717528",514823
2930,8246,8,2657.6,"Delivered","2023-07-29 03:04:20.540329",514823
5841,6359,1,34.92,"Delivered","2023-09-18 21:10:27.582434",515775
5885,8047,4,189.76,"Delivered","2023-05-21 19:36:35.328775",515775
2156,2869,9,3096,"Delivered","2023-10-24 21:20:17.380039",515775
4771,1509,3,874.17,"Delivered","2023-04-16 15:30:03.672011",516579
5057,5594,9,3163.14,"Delivered","2023-01-26 16:28:37.176551",516579
4030,4320,8,3868.88,"Delivered","2023-06-14 03:59:53.30479",516579
7515,6569,3,429.24,"Delivered","2023-06-02 17:59:01.982934",517545
5079,2909,10,1711.2,"Delivered","2023-09-28 22:41:18.456549",517545
2471,9677,3,751.77,"Delivered","2023-03-28 15:50:40.396625",517545
9621,8600,2,562.68,"Delivered","2023-10-23 22:42:49.771363",518409
4480,8074,1,111.87,"Processing","2023-12-10 01:18:28.487396",518409
2581,5409,8,2480.88,"Delivered","2023-11-12 10:38:27.19568",518409
4563,7287,10,851,"Delivered","2023-08-20 19:37:58.088415",518949
9098,5299,2,935.4,"Delivered","2023-05-29 23:16:16.20011",518949
4128,2268,5,329.95,"Delivered","2023-06-13 17:56:54.095436",519605
1238,7299,6,1657.68,"Delivered","2023-06-28 04:31:59.91675",519605
2424,5218,9,1478.79,"Delivered","2023-07-08 14:08:53.03128",519605
3499,7826,6,150.72,"Delivered","2023-09-09 02:05:53.038573",520668
3038,1723,1,415.88,"Delivered","2023-06-26 13:21:26.31371",520668
3233,7813,5,455.55,"Delivered","2023-02-16 06:47:41.436823",521987
4216,3880,1,136.58,"Delivered","2023-08-01 20:14:04.457593",522712
1309,8300,4,1406.92,"Delivered","2023-01-20 13:48:21.262665",522712
8519,1815,4,232.52,"Processing","2023-12-14 04:00:46.190523",524877
6817,7886,10,256.9,"Delivered","2023-02-13 14:14:56.918745",524877
1787,7747,9,398.25,"Delivered","2023-03-25 00:37:26.323764",524877
1913,8923,10,3508.4,"Delivered","2023-10-14 18:15:07.367157",525677
7506,8277,2,822.44,"Delivered","2023-04-09 23:50:20.275685",526046
6304,7146,3,861.66,"Delivered","2023-04-03 07:10:08.901009",526615
1629,4843,2,66.86,"Delivered","2023-02-20 07:20:33.731255",526615
1488,6988,4,676.32,"Delivered","2023-07-14 23:42:07.09204",526615
3487,9230,4,1175.64,"Delivered","2023-09-30 08:27:28.467194",527658
3083,1523,10,1712.8,"Delivered","2023-05-09 11:53:54.991036",527658
9372,9987,3,653.58,"Delivered","2023-06-28 04:04:05.30459",527658
6877,1778,4,1524.6,"Delivered","2023-05-26 17:34:38.886947",527697
6264,8099,3,784.92,"Delivered","2023-06-07 21:48:51.629603",527697
6345,2111,5,477.15,"Delivered","2023-05-22 22:50:25.159921",528225
7628,9787,10,505.3,"Delivered","2023-02-21 22:24:25.008777",528225
2877,6741,6,2634.24,"Delivered","2023-08-24 06:17:35.422157",528293
7240,5021,1,72.33,"Delivered","2023-04-15 10:57:54.075329",528293
9772,6473,4,1886.84,"Delivered","2023-02-02 20:09:25.718128",528826
6831,5116,10,752,"Delivered","2023-05-28 22:18:33.477713",528826
9432,8533,10,2009.8,"Delivered","2023-01-27 05:42:58.51924",531658
6149,4447,2,234.8,"Delivered","2023-09-07 04:22:14.654465",531658
6148,7275,2,68.8,"Processing","2023-12-19 11:02:05.498991",531658
1439,8125,4,969.96,"Delivered","2023-10-05 00:26:49.203181",532161
6639,2663,6,2217.36,"Processing","2023-12-10 07:50:05.572861",532161
1540,4283,6,666.54,"Delivered","2023-02-13 09:17:20.466938",532834
3844,4506,2,58.34,"Delivered","2023-10-13 22:34:37.831726",532834
5335,2812,4,940.56,"Delivered","2023-09-25 16:48:23.181303",533200
2576,2275,7,2679.39,"Delivered","2023-10-04 09:39:02.320307",533200
3444,7154,10,855.4,"Delivered","2023-06-06 16:34:56.453632",533200
3210,1712,9,336.42,"Delivered","2023-05-13 08:37:35.012365",533299
5510,8802,6,2113.38,"Delivered","2023-02-08 01:55:39.651637",533299
8159,8680,3,378.78,"Delivered","2023-04-18 06:02:03.117457",533531
8664,3208,9,1386.9,"Delivered","2023-03-05 09:40:40.273829",533531
1141,2563,3,642.09,"Delivered","2023-07-19 23:30:23.639689",533531
2674,7638,4,1880.92,"Delivered","2023-05-12 04:33:29.2463",533793
6506,7919,2,910.24,"Delivered","2023-03-31 20:55:08.186173",533793
2505,4724,5,393.05,"Delivered","2023-09-20 20:41:27.614281",535726
8566,5358,3,1188.51,"Delivered","2023-03-16 00:54:13.04009",535726
9470,9157,5,2224.7,"Delivered","2023-09-24 10:52:41.193985",536489
4688,6756,3,66.6,"Delivered","2023-09-10 14:12:25.736021",536489
1012,5738,8,3582.64,"Delivered","2023-06-15 01:13:11.285093",536550
9666,2044,7,781.06,"Delivered","2023-12-06 07:08:55.314967",536550
5958,4566,6,1802.58,"Delivered","2023-04-08 11:27:48.68012",537392
9795,6434,2,672.92,"Delivered","2023-01-15 20:31:38.863904",538001
2486,2130,9,2510.91,"Delivered","2023-01-13 18:47:08.129178",540270
6402,9205,3,270.42,"Delivered","2023-02-17 23:16:42.249415",540270
1603,9639,1,429.68,"Delivered","2023-10-08 09:31:27.85003",540339
8803,3955,9,1067.49,"Delivered","2023-05-16 16:26:50.580187",540339
5424,3478,8,2730.08,"Delivered","2023-02-01 07:35:55.924161",540999
6189,2811,3,539.31,"Delivered","2023-10-02 20:05:27.746134",540999
6381,8873,4,1184.52,"Delivered","2023-05-22 20:43:32.53708",541596
5896,6348,5,1046.85,"Delivered","2023-12-03 12:19:55.358071",541596
6991,4508,1,225.98,"Delivered","2023-03-10 03:09:46.850086",541596
7036,6283,8,1920,"Delivered","2023-05-26 23:22:42.682584",543652
2274,2167,3,959.7,"Delivered","2023-06-19 07:06:35.723529",543652
4449,4915,6,1585.68,"Delivered","2023-03-17 20:00:42.967031",543652
3821,3973,2,151.92,"Delivered","2023-09-19 23:40:34.175223",544029
4875,8443,8,3660.08,"Delivered","2023-06-02 10:02:46.648208",544029
8321,6920,4,53.4,"Delivered","2023-09-24 08:30:58.910711",544029
4325,2985,7,778.33,"Delivered","2023-07-22 20:46:53.471697",546573
9499,9039,4,467.52,"Delivered","2023-05-05 17:50:03.270104",546573
7496,1262,1,169.23,"Delivered","2023-11-01 22:37:11.90323",546651
4852,9051,8,1552.16,"Delivered","2023-01-26 14:59:29.449572",547461
1892,8175,8,967.84,"Delivered","2023-10-04 09:28:48.951555",547461
4507,9440,2,539.08,"Delivered","2023-06-08 15:22:50.903045",547751
6891,4713,3,552.3,"Delivered","2023-10-28 00:50:21.89582",548214
5327,1221,7,421.75,"Delivered","2023-09-30 17:09:28.175246",548438
9755,6441,3,781.14,"Delivered","2023-08-09 01:49:45.525495",548438
6519,5390,5,478.3,"Delivered","2023-11-30 09:31:32.059059",548448
3675,7402,3,558.66,"Delivered","2023-06-17 09:44:43.144006",549599
7798,1085,5,2135.7,"Delivered","2023-05-23 18:34:46.903265",549599
9091,5477,4,1265.28,"Delivered","2023-06-08 23:13:51.400131",549599
7392,5969,9,1666.53,"Delivered","2023-04-05 09:36:00.884759",552029
5210,4112,2,454.82,"Delivered","2023-04-14 05:35:05.753629",552029
9784,5798,6,754.38,"Delivered","2023-08-01 11:22:47.321625",552029
5897,6131,5,2401.95,"Delivered","2023-08-18 21:29:10.930233",552752
6838,4366,5,135.25,"Delivered","2023-04-10 08:03:16.632542",552752
8383,6859,4,1284.16,"Delivered","2023-02-26 04:20:44.861913",552752
2180,7366,3,392.88,"Delivered","2023-06-15 21:55:34.778774",553617
5742,8396,2,233.56,"Delivered","2023-03-19 15:03:25.484059",553617
5005,9621,2,139.78,"Delivered","2023-03-23 01:50:29.534188",554021
3196,8863,5,1893.8,"Delivered","2023-04-27 04:21:09.366427",554021
7884,8801,9,464.49,"Delivered","2023-09-28 10:25:59.838237",554021
1813,8142,1,24.65,"Delivered","2023-08-11 20:17:40.594422",554104
3941,2548,7,1216.32,"Delivered","2023-04-10 21:41:09.427362",554104
8681,5629,3,1011.51,"Delivered","2023-06-25 10:50:44.807611",554830
7501,9849,5,77.85,"Delivered","2023-07-23 07:02:48.152243",554830
2087,5476,5,641.85,"Delivered","2023-04-09 08:42:14.877232",554889
1370,7621,9,3034.98,"Delivered","2023-05-01 18:52:54.283044",554889
8877,7929,2,746.08,"Delivered","2023-05-23 20:45:33.065294",554889
8934,2241,4,1493.44,"Delivered","2023-11-09 02:32:30.974585",555201
8542,6578,3,619.86,"Delivered","2023-04-03 22:37:08.526141",555201
9848,8120,4,873.72,"Delivered","2023-11-13 08:53:41.193002",555201
8778,8636,1,487.87,"Delivered","2023-02-14 09:25:11.500955",556661
8608,5542,7,2638.02,"Delivered","2023-09-20 16:52:59.523638",556661
4112,2824,6,2264.46,"Delivered","2023-10-25 18:03:04.779887",556661
5196,9263,8,2948.56,"Delivered","2023-04-18 04:41:41.113759",557574
9766,3751,3,1175.55,"Delivered","2023-08-04 02:20:11.220641",557574
1417,2858,6,1607.64,"Delivered","2023-09-16 18:13:19.686308",557574
8599,9324,2,813.6,"Delivered","2023-09-14 22:25:11.979152",559670
4650,9700,7,986.09,"Delivered","2023-06-25 05:59:22.62559",559670
5838,5252,1,346.67,"Delivered","2023-06-29 16:06:02.914293",560327
3593,6394,6,873,"Delivered","2023-04-05 14:22:11.015405",560327
8171,3340,1,281.57,"Delivered","2023-07-08 08:30:50.196134",560327
1172,2040,2,185.96,"Delivered","2023-03-24 23:09:16.958006",561025
9446,3264,4,406.08,"Shipped","2023-12-17 11:41:11.152773",561025
9088,9388,5,238.3,"Delivered","2023-06-04 06:53:50.843188",563530
4327,8919,2,905.9,"Delivered","2023-05-09 04:22:15.669266",565948
6091,6426,2,160.6,"Delivered","2023-04-30 05:53:04.998791",565948
4797,7054,7,203.63,"Delivered","2023-04-11 12:24:03.786536",566320
8864,7724,2,309.92,"Delivered","2023-03-20 10:43:58.720737",566320
7672,4687,8,2793.76,"Delivered","2023-10-19 16:34:10.794496",566320
2568,5338,9,3713.31,"Delivered","2023-11-25 17:54:51.989802",566484
2238,5763,6,1457.94,"Delivered","2023-02-11 18:24:12.542514",566484
2743,4734,3,88.11,"Delivered","2023-07-21 07:49:07.03719",566484
9085,5732,2,164.8,"Delivered","2023-02-04 03:15:52.309661",566744
4004,1327,1,61.31,"Delivered","2023-12-02 10:35:29.70829",566987
6016,5719,8,2222.72,"Delivered","2023-06-06 15:51:33.866703",568071
2915,6328,2,782.36,"Delivered","2023-10-01 21:39:33.904364",568071
9286,7853,9,1525.05,"Delivered","2023-07-26 08:52:45.931222",568071
7034,8100,2,46.2,"Delivered","2023-01-12 10:50:39.677203",568715
9338,8501,3,586.29,"Delivered","2023-08-22 18:09:16.977667",568715
3362,8977,10,4638.5,"Delivered","2023-10-22 15:31:26.731146",568715
7950,2355,9,1753.83,"Delivered","2023-07-12 20:32:39.745167",570931
9431,6393,6,552.54,"Delivered","2023-09-15 17:01:51.302447",571443
4338,1900,3,1232.4,"Delivered","2023-03-16 03:16:00.389319",571443
8386,1939,7,1027.53,"Delivered","2023-02-11 11:19:29.734365",571443
2745,8528,6,1744.8,"Delivered","2023-04-25 15:12:21.069688",571814
5402,2839,5,491.6,"Delivered","2023-08-12 09:57:49.532338",571814
2969,6140,9,3399.12,"Delivered","2023-02-27 13:32:03.46471",571814
6031,6559,8,356.16,"Delivered","2023-08-03 15:19:56.804653",576429
1459,5154,4,1819.28,"Delivered","2023-04-26 00:48:43.376861",576429
5114,3354,8,3496,"Delivered","2023-05-23 10:57:28.38776",576429
8944,2825,8,1540.56,"Delivered","2023-10-07 00:52:37.112508",576837
9413,9816,1,227.38,"Delivered","2023-04-16 06:11:06.21936",576837
8047,5886,9,3137.22,"Delivered","2023-10-04 23:20:06.331873",576837
3271,7745,7,2671.27,"Delivered","2023-05-08 19:03:26.490438",577617
4414,2874,10,430.4,"Delivered","2023-04-24 17:48:36.664821",577617
6982,4658,2,148.12,"Delivered","2023-07-20 04:44:14.968084",578316
8734,2470,7,659.4,"Delivered","2023-08-30 07:35:49.421561",578415
4929,8248,3,166.44,"Delivered","2023-09-06 02:05:59.90122",578814
7816,9181,2,817.86,"Delivered","2023-04-09 22:52:22.949908",578814
1108,6735,4,387.12,"Delivered","2023-01-11 11:18:06.076681",578814
7654,7680,2,895.88,"Delivered","2023-01-25 20:24:42.67803",579774
4027,1536,5,683.4,"Delivered","2023-06-22 16:58:06.768883",579774
4259,2487,6,1079.64,"Delivered","2023-09-27 12:16:23.822465",581097
9798,7995,3,1415.43,"Delivered","2023-08-17 03:24:56.473919",582175
2482,9302,10,3162.7,"Delivered","2023-02-20 02:31:48.540657",582371
8437,3694,9,1034.64,"Delivered","2023-11-08 18:23:06.367013",582371
4407,8357,4,1845.52,"Delivered","2023-01-06 20:10:19.720088",582371
5772,3643,7,2570.47,"Delivered","2023-08-04 04:47:44.53806",582748
6792,5333,8,2951.68,"Delivered","2023-04-08 17:33:44.740993",582748
4406,6330,6,1140.6,"Processing","2023-12-13 16:44:47.450427",582998
7526,8992,8,2096.56,"Delivered","2023-08-10 00:35:39.010647",582998
5071,5597,9,1096.92,"Delivered","2023-04-23 10:42:29.616292",582998
8688,1986,5,294.9,"Delivered","2023-07-28 16:15:25.213636",583019
8043,8256,1,103.35,"Delivered","2023-05-29 20:48:53.630249",583019
1658,4932,5,1171,"Delivered","2023-09-15 14:29:12.026036",583590
2240,7632,4,1587.32,"Delivered","2023-04-24 23:16:43.050256",583590
2283,6568,3,589.8,"Delivered","2023-08-16 09:43:53.512974",583590
3575,7311,3,1314.9,"Delivered","2023-11-28 08:29:31.429311",584667
2523,4685,9,2271.24,"Delivered","2023-07-12 01:35:09.149721",584667
1663,3894,9,666.54,"Delivered","2023-07-07 11:47:18.212541",585963
8657,4242,10,4757.8,"Delivered","2023-06-19 18:58:27.492261",585963
9126,8527,1,427.79,"Delivered","2023-04-09 11:14:58.36062",585963
2701,8851,4,1773.48,"Delivered","2023-09-24 22:54:04.237509",586437
2179,1047,10,605.8,"Delivered","2023-10-30 06:48:26.105782",586449
4749,5130,9,3193.2,"Delivered","2023-12-07 07:08:54.575643",586449
2288,5251,8,2962.96,"Delivered","2023-05-29 11:31:53.71146",587365
1525,8382,8,1396.56,"Delivered","2023-09-06 12:32:28.788383",587365
1196,3875,8,3032.16,"Delivered","2023-11-09 00:29:11.495911",587454
7203,8062,9,1230.03,"Delivered","2023-01-15 03:56:31.936259",587454
1880,6163,3,1273.02,"Delivered","2023-01-30 16:18:20.433728",587454
1253,9474,3,1133.58,"Delivered","2023-01-25 12:37:38.688855",590151
1760,5039,1,75.74,"Delivered","2023-09-27 01:06:25.284439",590151
9920,1973,2,21.74,"Delivered","2023-04-16 22:08:54.086327",591005
